OPC-N2 FirmwareVer=OPC-018.1..............................BD
OPC-N2 176430713                                            
Config info:
GSC,1.000
LaserDAC,215
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
397,173,44,6,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.933,1.382,41.935,49.138,49.224
445,180,50,8,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,4.933,1.387,45.693,53.648,53.749
406,160,47,8,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.933,1.387,41.483,48.824,48.920
399,153,43,9,1,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.933,1.387,40.090,47.151,47.256
386,146,47,8,0,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.933,1.387,39.163,46.474,46.815
404,171,38,7,3,1,0,1,0,0,0,0,0,0,0,0,15,28,47,29,4.933,1.387,41.419,48.810,49.934
378,182,43,5,1,0,1,0,0,0,0,1,0,0,0,0,15,19,0,0,4.933,1.383,41.593,49.125,84.629
385,149,47,7,2,2,0,0,0,1,0,0,0,0,0,0,15,21,24,0,4.933,1.387,39.411,47.090,55.531
359,125,45,14,1,2,0,0,0,0,0,0,0,0,0,1,15,20,24,0,4.933,1.387,35.863,43.155,84.566
382,142,39,5,0,1,1,0,1,0,0,0,0,0,0,0,15,20,25,0,4.933,1.387,37.623,44.445,48.008
358,151,45,8,2,0,0,1,0,0,0,0,0,0,0,0,15,21,0,43,4.933,1.387,37.952,45.339,46.423
424,128,46,2,3,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.933,1.387,39.294,45.922,46.026
413,146,56,12,0,2,0,0,0,0,0,0,0,0,0,0,14,20,23,0,5.103,1.383,40.466,48.549,48.745
368,145,55,8,0,1,2,0,1,0,0,0,0,0,0,0,14,18,23,0,5.193,1.387,37.072,45.146,48.793
376,154,41,4,1,2,1,0,0,0,0,0,0,0,0,0,15,19,24,0,5.060,1.387,37.643,44.515,44.916
402,147,50,9,0,2,1,0,0,0,0,0,0,0,0,0,14,20,24,0,5.170,1.387,38.645,46.193,46.602
379,148,50,8,0,1,0,0,1,0,0,0,0,0,0,0,15,19,23,0,5.049,1.387,38.416,45.967,49.233
378,166,51,5,0,0,0,0,1,0,0,0,0,0,0,0,14,19,0,0,5.165,1.387,39.056,46.475,49.621
403,133,50,5,0,1,0,0,0,0,0,0,0,0,0,0,15,19,23,0,5.046,1.387,38.249,45.152,45.277
400,151,54,3,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.989,1.383,40.609,47.939,48.024
429,155,49,12,2,1,0,0,0,0,0,0,0,0,0,0,14,19,25,0,5.133,1.387,41.002,48.700,48.867
401,158,32,9,2,1,0,2,0,0,0,1,0,0,0,0,14,18,21,28,5.208,1.387,37.394,44.081,79.271
400,146,47,11,2,1,0,0,0,0,0,0,0,0,0,0,15,19,13,0,5.067,1.387,39.011,46.414,46.577
404,148,45,6,1,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,5.174,1.387,38.168,44.788,44.880
400,151,45,6,2,1,2,0,1,0,1,0,0,0,0,0,15,26,23,0,5.051,1.387,39.193,47.006,65.888
382,150,42,6,0,1,1,0,0,0,0,0,0,0,0,0,15,19,23,0,4.991,1.383,38.371,45.296,45.661
371,156,48,9,0,3,0,0,1,0,0,0,0,0,0,0,15,18,23,0,4.962,1.387,39.225,47.197,50.602
411,163,49,5,1,0,1,1,0,0,0,0,0,0,0,0,14,19,0,31,5.119,1.387,40.644,48.270,49.537
420,150,49,11,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,5.201,1.387,39.513,46.678,46.781
395,148,39,9,0,2,0,0,0,0,0,0,0,0,0,0,14,21,23,0,5.243,1.387,36.688,43.127,43.287
407,153,47,9,0,0,1,0,0,0,0,0,0,0,0,0,15,22,0,0,5.083,1.387,39.739,47.040,47.375
396,180,41,7,4,0,0,0,0,1,0,0,0,0,0,0,15,20,0,0,5.007,1.384,41.618,49.167,57.437
397,156,53,8,0,1,0,0,0,0,0,0,0,0,0,0,15,18,27,0,4.970,1.387,41.019,48.814,48.957
388,159,41,8,1,1,0,0,0,0,0,0,0,0,0,0,15,21,29,0,4.952,1.387,39.666,46.693,46.832
408,133,46,14,2,0,0,1,0,0,0,0,0,0,0,0,15,20,0,35,4.942,1.387,39.218,46.846,47.951
399,173,42,7,1,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.938,1.387,41.691,48.862,48.960
437,158,41,6,2,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.936,1.387,42.239,49.167,49.270
386,154,43,7,2,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.934,1.387,39.434,46.441,46.549
419,146,43,8,0,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.934,1.383,40.580,47.653,47.990
400,137,39,5,0,1,0,0,0,0,0,0,0,0,0,0,15,21,23,0,4.934,1.387,38.110,44.388,44.503
418,152,48,10,3,1,0,0,0,0,0,0,0,0,0,0,15,21,29,0,4.933,1.387,41.652,49.472,49.649
394,157,51,12,0,1,0,0,1,0,0,1,0,0,0,1,15,20,25,0,4.933,1.387,41.175,49.460,129.088
409,162,35,11,2,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.933,1.387,40.654,47.481,47.595
426,168,52,11,1,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,5.103,1.387,42.481,50.375,50.495
400,149,47,7,1,0,1,0,2,0,0,0,0,0,0,0,15,20,0,0,5.017,1.383,39.605,47.415,54.073
441,148,37,7,1,1,0,1,0,1,0,0,0,0,0,0,15,19,27,27,4.975,1.387,40.815,47.772,57.042
403,159,38,6,0,0,0,0,0,0,0,0,0,0,1,0,14,20,0,0,5.126,1.387,38.679,44.939,90.787
413,141,34,12,0,0,0,0,1,0,0,0,0,0,0,0,16,21,0,0,4.862,1.359,40.220,47.027,50.439
406,163,42,15,1,2,0,1,0,0,0,0,0,0,0,0,16,21,17,27,4.741,1.387,43.178,51.568,52.792
437,153,42,13,2,0,1,1,1,0,0,0,0,0,0,0,15,22,0,33,4.835,1.387,43.031,51.324,55.964
421,160,43,16,2,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.884,1.382,42.734,50.824,51.216
383,152,35,11,0,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.908,1.387,38.523,45.241,45.580
428,168,55,6,1,0,0,1,0,0,0,0,0,0,0,0,14,17,0,27,5.090,1.387,42.852,50.913,51.960
384,140,46,4,0,1,0,1,0,1,0,0,0,0,0,0,15,17,23,31,5.010,1.387,37.690,44.785,53.979
401,152,48,10,6,1,0,0,0,0,0,0,0,0,0,0,15,20,23,0,4.972,1.387,40.504,48.489,48.696
392,148,39,8,0,1,1,1,0,0,0,0,0,0,0,0,15,21,33,31,4.952,1.387,38.649,45.741,47.077
433,146,44,3,0,0,1,0,0,0,1,0,0,1,0,0,16,19,0,0,4.783,1.387,42.458,49.590,119.900
382,148,51,0,1,1,0,1,0,0,0,0,0,0,0,0,15,0,46,27,4.857,1.382,40.093,47.586,48.700
380,154,31,12,1,2,1,0,0,2,0,0,0,0,0,0,14,20,25,0,5.062,1.387,37.021,44.023,60.513
421,177,30,9,1,1,1,0,0,0,0,0,0,0,0,0,15,20,23,0,4.997,1.387,41.490,48.251,48.623
377,141,40,8,0,1,1,0,0,1,0,1,0,0,0,0,15,20,27,0,4.965,1.387,37.241,44.239,87.650
435,142,49,9,0,1,1,0,0,0,0,0,0,0,0,0,15,19,23,0,4.949,1.387,41.548,49.195,49.581
396,152,53,9,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.941,1.387,40.868,48.578,48.685
387,162,34,5,3,0,2,0,0,0,0,0,0,0,0,0,15,21,0,0,4.937,1.383,39.265,46.136,46.729
394,146,41,6,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.935,1.387,38.838,45.340,45.421
389,149,40,6,0,2,0,1,0,0,0,0,1,0,0,0,15,19,25,29,4.934,1.387,38.762,45.755,98.737
388,152,49,7,2,1,0,0,0,0,0,0,0,0,0,0,16,20,27,0,4.775,1.387,41.387,49.209,49.371
369,147,49,6,2,2,0,0,0,0,0,1,0,0,0,0,15,19,22,0,4.853,1.387,39.209,46.905,82.751
407,150,48,8,1,0,2,1,1,0,0,0,0,0,0,0,15,19,0,25,4.893,1.387,41.123,49.498,54.309
406,146,44,10,4,0,3,0,0,0,0,0,0,0,0,0,15,19,0,0,4.913,1.383,40.340,48.431,49.315
408,146,44,10,0,1,1,0,1,0,0,0,0,0,0,0,16,21,23,0,4.765,1.387,41.503,49.413,53.127
400,163,35,11,5,1,0,0,0,1,0,0,0,0,0,0,16,20,11,0,4.694,1.387,42.395,50.168,59.032
384,144,35,5,4,0,1,0,0,0,0,0,0,0,0,0,15,21,0,0,4.811,1.387,38.493,45.153,45.520
383,164,39,7,0,0,0,0,0,0,1,0,0,0,0,0,15,21,0,0,4.871,1.387,40.218,47.084,62.857
365,147,41,5,2,0,0,1,0,0,0,0,0,0,0,0,15,22,0,35,4.902,1.387,37.648,44.517,45.593
388,145,41,10,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.918,1.387,38.727,45.577,45.683
395,162,51,9,0,1,0,1,0,1,0,0,0,0,0,0,15,23,23,29,4.925,1.383,41.756,50.084,59.487
382,158,47,7,1,0,0,0,1,0,0,0,0,0,0,0,15,20,0,0,4.929,1.387,40.059,47.619,50.927
371,151,48,10,0,1,1,0,0,0,0,0,0,0,0,0,15,19,13,0,4.931,1.387,39.028,46.740,47.130
375,149,48,2,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.932,1.387,38.764,45.563,45.638
346,130,33,8,2,0,0,1,1,0,0,0,0,0,0,0,15,22,0,27,4.933,1.387,34.084,40.452,44.723
382,139,47,5,2,0,0,1,0,0,0,0,0,0,0,0,14,20,0,29,5.103,1.387,36.985,43.928,44.968
368,159,39,9,2,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,5.017,1.383,38.036,44.829,44.939
407,136,47,7,0,3,0,0,0,0,0,0,0,0,0,0,15,20,32,0,4.975,1.387,39.044,46.262,46.473
376,133,41,8,2,0,1,0,1,0,0,0,0,0,0,0,15,20,0,0,4.954,1.387,36.683,43.707,47.249
408,172,43,4,0,1,0,2,0,0,0,0,0,0,0,0,15,16,23,30,4.944,1.387,42.031,49.611,51.665
399,158,45,10,1,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.938,1.387,40.767,48.122,48.233
392,155,53,9,0,1,0,0,0,0,0,0,0,0,0,0,15,21,23,0,4.936,1.387,40.980,48.871,49.019
385,147,39,6,0,0,1,0,0,0,0,0,0,0,0,0,15,22,0,0,4.935,1.383,38.346,44.944,45.268
361,156,38,8,2,2,0,0,0,0,0,0,0,0,0,0,15,20,23,0,4.934,1.387,37.801,44.748,44.935
408,136,34,5,1,1,0,0,0,0,0,0,0,1,0,0,15,19,25,0,4.934,1.387,37.916,43.898,96.360
391,136,38,7,3,1,1,0,0,0,0,0,0,0,0,0,15,23,23,0,4.933,1.387,37.573,44.356,44.754
405,139,40,12,0,1,0,0,0,0,0,0,0,0,0,0,16,21,13,0,4.774,1.387,40.214,47.301,47.447
394,145,50,6,1,0,0,0,0,0,1,0,0,0,0,0,15,22,0,0,4.852,1.387,40.440,47.910,63.764
389,139,40,14,2,1,0,0,0,0,0,0,0,0,0,0,15,21,19,0,4.893,1.387,38.489,45.682,45.853
398,145,43,4,1,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,4.913,1.383,39.422,46.068,46.155
371,161,42,10,2,1,0,1,0,0,0,0,0,0,0,0,15,20,25,37,4.923,1.387,39.370,46.986,48.117
437,157,47,8,3,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.928,1.387,42.975,50.576,50.704
398,143,46,7,0,1,3,0,0,0,0,0,0,0,0,0,15,22,29,0,4.931,1.387,39.427,47.153,48.021
349,156,40,4,1,0,1,0,0,0,0,0,0,0,0,0,16,24,0,0,4.773,1.387,38.468,45.395,45.735
373,145,47,5,2,2,2,0,0,0,0,0,0,0,0,0,15,26,22,0,4.852,1.387,38.996,46.859,47.548
385,147,40,7,1,1,2,0,0,0,0,0,0,0,0,0,15,19,23,0,4.892,1.383,38.867,46.113,46.745
375,144,46,9,1,0,0,1,0,0,0,0,0,0,0,0,14,20,0,25,5.081,1.387,37.229,44.372,45.419
392,143,53,4,2,2,1,0,0,0,0,0,1,0,0,0,14,21,23,0,5.182,1.387,37.899,45.433,95.236
418,145,45,11,1,0,0,0,1,0,1,0,0,0,0,0,15,21,0,0,5.054,1.387,39.705,47.117,65.479
336,137,41,7,2,1,0,0,0,0,0,0,0,0,0,0,15,22,21,0,4.993,1.387,34.632,41.187,41.331
381,140,40,8,2,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,4.963,1.387,37.396,43.968,44.075
364,150,47,7,3,0,0,1,0,0,0,0,0,0,0,0,15,20,0,33,4.948,1.355,39.163,46.866,47.983
387,155,43,7,2,0,1,0,0,0,0,0,0,0,0,1,15,20,0,0,4.941,1.387,39.539,46.784,88.279
424,150,60,7,0,1,0,0,0,0,0,0,0,0,0,0,16,20,11,0,4.778,1.387,44.356,52.892,53.046
405,149,40,9,1,2,0,0,0,0,1,0,0,0,0,0,15,20,23,0,4.854,1.387,40.394,47.632,63.561
433,160,39,6,3,0,1,0,0,1,0,0,0,0,0,0,15,21,0,0,4.893,1.387,42.382,49.743,58.417
410,154,48,10,1,0,0,0,1,0,1,0,0,0,0,0,16,24,0,0,4.755,1.387,42.908,51.093,70.607
406,126,38,11,0,1,0,0,0,0,0,0,0,0,0,0,16,20,27,0,4.689,1.387,39.490,46.254,46.395
378,150,47,8,0,0,1,0,0,0,0,0,0,0,0,0,16,21,0,0,4.657,1.382,41.558,49.385,49.747
401,148,52,6,2,0,0,1,0,0,0,0,0,0,0,0,16,20,0,31,4.641,1.387,43.220,51.516,52.671
383,140,45,4,2,0,0,0,1,0,0,0,0,0,0,0,16,22,0,0,4.633,1.387,40.617,48.064,51.580
423,154,50,8,0,2,1,0,0,0,0,0,0,0,0,0,16,21,23,0,4.629,1.387,44.985,53.498,53.952
386,150,38,5,2,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,4.627,1.387,41.014,47.869,47.970
386,155,46,11,0,0,1,0,0,0,0,0,0,0,0,0,16,23,0,0,4.626,1.387,42.623,50.706,51.080
381,136,45,7,1,1,0,0,0,0,0,0,0,0,0,0,15,22,21,0,4.775,1.382,39.161,46.325,46.470
396,139,43,7,1,0,1,1,0,0,0,0,0,0,0,0,16,19,0,31,4.699,1.387,40.539,48.069,49.448
377,132,61,10,0,0,2,0,0,0,0,0,0,0,0,0,15,19,0,0,4.813,1.387,40.022,48.737,49.362
421,152,58,4,2,0,1,0,0,0,0,0,0,0,0,0,15,18,0,0,4.872,1.387,43.214,51.524,51.890
399,152,37,6,1,2,1,0,0,0,0,0,0,0,0,0,16,23,29,0,4.746,1.387,40.824,47.971,48.401
376,167,54,5,1,1,1,0,0,0,0,0,0,0,0,0,14,30,27,0,5.001,1.387,40.684,48.763,49.149
403,145,41,4,1,2,1,0,0,0,0,0,0,0,0,0,15,21,25,0,4.967,1.383,39.069,45.984,46.393
386,150,38,2,0,2,0,0,0,0,0,0,0,0,0,0,14,22,22,0,5.121,1.387,36.944,43.037,43.176
451,147,47,5,1,2,1,0,0,0,0,0,0,0,0,0,15,20,23,0,5.026,1.387,41.865,49.299,49.713
416,148,53,10,0,0,0,1,1,0,0,0,0,0,0,0,15,21,0,29,4.979,1.387,41.290,49.478,53.722
416,166,54,8,1,1,0,0,1,1,0,0,0,0,0,0,14,20,33,0,5.128,1.387,41.726,50.049,61.215
398,137,48,9,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,4.863,1.387,39.699,46.901,47.002
363,146,34,5,0,0,0,0,1,0,0,0,0,0,0,0,16,20,0,0,4.741,1.387,37.871,44.234,47.637
411,152,50,10,0,1,0,0,1,0,0,0,0,0,0,0,16,19,27,0,4.682,1.383,43.778,52.200,55.738
408,163,44,6,2,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,4.654,1.387,44.004,51.637,51.750
369,135,43,5,1,0,0,0,0,0,1,0,0,0,0,0,16,20,0,0,4.639,1.387,39.065,46.024,62.592
426,138,52,11,0,0,0,0,2,0,0,0,0,0,0,0,15,21,0,0,4.782,1.387,42.522,50.898,57.621
418,159,40,7,4,2,0,0,0,0,0,0,0,0,0,1,15,21,24,0,4.856,1.387,41.984,49.438,91.502
397,176,43,2,0,0,1,1,0,0,0,0,0,0,0,0,15,19,0,67,4.895,1.387,42.153,49.572,50.869
416,162,45,6,1,1,1,0,0,0,0,0,0,0,0,0,15,20,25,0,4.914,1.383,42.232,49.828,50.214
403,140,36,6,1,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.924,1.387,38.337,44.472,44.557
434,168,30,11,1,1,0,0,0,0,0,0,0,0,0,0,14,20,21,0,5.098,1.387,40.596,47.006,47.139
380,160,57,8,2,0,0,1,0,0,0,0,0,0,0,0,15,20,0,47,5.014,1.387,40.591,48.938,50.020
421,156,44,8,1,1,1,0,0,0,0,0,0,0,0,0,15,24,37,0,4.974,1.387,41.295,48.746,49.132
348,144,34,6,1,2,0,0,0,0,0,0,0,0,0,0,14,21,23,0,5.125,1.387,34.180,40.160,40.318
386,153,42,12,0,2,0,1,0,0,0,0,0,0,0,0,15,20,22,31,5.027,1.383,38.777,46.244,47.381
405,146,45,2,3,1,1,0,0,0,0,0,0,0,0,0,15,20,23,0,4.980,1.387,39.453,46.559,46.945
369,187,43,9,1,0,0,0,1,0,0,1,0,0,0,0,15,20,0,0,4.956,1.387,41.391,49.231,87.430
389,147,46,12,1,1,0,0,0,0,0,0,0,0,0,0,15,21,23,0,4.945,1.387,39.380,46.870,47.029
398,156,39,6,1,2,0,0,1,0,0,0,0,0,0,0,15,19,17,0,4.939,1.387,39.751,46.869,50.238
385,155,41,4,1,1,0,0,0,0,0,0,0,0,0,0,14,18,27,0,5.107,1.387,37.831,44.323,44.444
386,138,43,5,3,3,1,0,1,0,0,0,0,0,0,0,15,21,29,0,5.018,1.387,37.353,44.805,48.423
423,131,40,7,0,3,0,0,0,0,0,0,0,0,0,0,15,22,22,0,4.976,1.383,38.780,45.428,45.631
404,155,48,8,0,1,0,0,0,0,0,0,0,0,0,0,14,20,53,0,5.126,1.387,39.510,46.695,46.827
390,156,47,8,2,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,5.205,1.387,38.216,45.249,45.360
369,143,55,9,0,1,1,0,0,0,0,0,0,0,0,0,15,20,21,0,5.065,1.387,37.906,45.742,46.126
416,175,37,6,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.998,1.387,41.675,48.374,48.460
448,148,42,9,0,0,0,1,0,0,0,0,0,0,0,0,15,21,0,35,4.966,1.387,41.838,48.933,49.989
430,160,39,3,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.949,1.383,41.684,48.116,48.185
376,154,53,11,3,0,1,0,0,0,0,0,0,0,0,0,14,20,0,0,5.112,1.387,38.774,46.817,47.194
382,152,59,12,0,2,1,1,0,0,0,0,0,0,0,0,15,22,32,29,5.021,1.387,40.269,49.206,50.602
387,166,50,7,3,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.977,1.387,41.026,48.785,48.912
394,170,61,4,2,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.955,1.387,43.019,51.669,52.033
378,144,33,11,1,2,0,1,0,0,0,0,0,0,0,0,15,19,23,29,4.944,1.387,37.076,43.820,44.968
394,149,37,8,1,0,0,0,0,0,0,0,0,0,0,1,15,20,0,0,4.939,1.383,38.843,45.319,86.691
347,175,50,6,2,0,1,0,0,0,0,0,0,0,0,0,15,21,0,0,4.936,1.387,39.000,47.984,48.344
392,144,42,8,2,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.935,1.387,38.774,45.617,45.728
382,156,50,6,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.934,1.359,40.935,48.423,48.517
403,175,61,5,1,2,0,1,0,0,0,0,0,0,0,0,15,25,23,33,4.934,1.387,44.166,53.212,54.377
407,175,55,8,1,0,0,1,0,0,0,0,0,0,0,0,15,20,0,27,4.934,1.387,43.810,52.342,53.430
409,147,42,6,2,0,0,1,0,0,1,0,0,0,0,0,15,21,0,31,4.933,1.387,39.893,47.015,63.581
394,153,30,2,1,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,4.933,1.382,38.279,43.892,43.956
408,163,48,6,1,0,0,0,0,1,0,0,0,0,0,0,14,18,0,0,5.103,1.387,40.527,47.879,55.948
398,167,40,5,1,2,0,0,0,0,0,0,0,0,0,0,15,20,24,0,5.017,1.387,40.184,47.121,47.287
422,151,48,6,0,0,0,0,0,0,0,1,1,0,0,0,14,20,0,0,5.148,1.387,39.836,46.763,130.165
379,145,35,9,1,1,0,0,1,0,0,0,0,0,0,1,15,23,41,0,5.038,1.387,36.660,43.202,86.813
405,136,40,13,1,1,0,0,0,0,0,0,0,0,0,0,15,20,23,0,4.985,1.387,38.299,45.187,45.340
383,146,41,5,0,0,0,0,1,0,0,0,0,0,0,0,15,22,0,0,4.959,1.382,38.179,44.852,48.126
394,138,54,4,1,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.946,1.387,39.412,46.714,46.814
354,129,41,6,0,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.940,1.387,35.150,41.537,41.861
402,148,43,7,0,1,0,0,0,0,0,0,0,0,0,0,14,19,23,0,5.107,1.387,38.374,45.039,45.162
377,139,44,8,0,0,0,0,1,0,0,0,0,0,0,0,15,21,0,0,5.019,1.387,37.078,43.948,47.185
378,143,31,8,0,0,0,0,1,0,0,0,0,0,0,0,15,23,0,0,4.976,1.387,36.384,42.391,45.641
363,158,51,8,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,5.126,1.383,38.084,45.370,45.468
374,157,38,9,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,5.028,1.387,37.830,44.326,44.413
409,147,35,6,1,1,1,0,0,0,0,0,0,0,0,0,15,21,23,0,4.980,1.387,38.742,45.206,45.572
443,134,47,12,1,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.957,1.387,41.069,48.359,48.479
394,133,43,3,0,1,1,1,0,1,1,0,0,0,0,0,15,21,31,33,4.945,1.387,37.724,44.831,69.837
378,159,39,10,2,1,0,0,0,0,0,0,0,0,0,0,15,23,17,0,4.939,1.386,39.116,46.211,46.366
374,148,53,8,1,2,0,0,1,0,0,0,0,0,0,0,15,21,24,0,4.936,1.387,39.392,47.552,50.947
412,163,39,6,0,0,1,0,0,0,0,0,0,0,0,0,15,21,0,0,4.935,1.383,41.235,48.135,48.460
408,163,40,14,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.934,1.387,41.290,48.543,48.652
399,155,50,8,0,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.934,1.387,40.994,48.700,49.044
383,135,40,11,3,1,0,0,0,0,0,0,0,0,0,0,15,21,21,0,4.934,1.387,37.404,44.348,44.517
377,136,44,9,4,0,1,0,1,0,1,0,0,0,0,0,15,18,0,0,4.933,1.387,37.568,45.221,64.300
400,162,49,8,1,0,0,0,1,1,0,0,0,0,0,0,15,19,0,0,4.933,1.387,41.597,49.645,61.205
393,142,52,6,2,1,0,0,0,0,0,0,0,0,0,0,15,18,13,0,4.933,1.383,39.816,47.416,47.572
412,137,38,6,3,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,4.774,1.387,40.016,46.637,46.749
388,138,31,9,0,0,2,0,0,0,0,0,0,0,0,0,16,20,0,0,4.698,1.387,38.658,45.223,45.821
392,130,48,7,1,1,0,0,0,0,0,0,0,0,0,0,16,19,25,0,4.661,1.387,40.362,47.831,47.982
376,131,46,9,2,0,0,1,0,0,1,0,0,0,0,0,15,22,0,33,4.794,1.387,38.325,45.855,62.920
396,138,41,8,1,0,1,2,0,0,0,0,0,0,0,0,15,22,0,30,4.862,1.387,38.896,46.320,48.638
392,118,43,4,3,0,2,0,0,0,0,0,0,0,0,0,16,20,0,0,4.741,1.383,38.024,45.093,45.716
408,164,29,10,1,1,0,0,0,0,0,0,0,0,0,0,16,21,25,0,4.682,1.387,42.218,48.939,49.078
399,143,33,13,2,0,1,0,0,0,0,0,0,0,0,0,16,22,0,0,4.653,1.387,40.554,47.666,48.050
380,141,36,9,6,1,0,0,0,0,0,0,0,0,0,0,16,22,27,0,4.639,1.387,39.708,46.993,47.194
386,145,34,5,1,3,0,0,0,0,0,0,0,0,0,0,15,21,26,0,4.782,1.387,38.782,45.333,45.539
405,161,39,4,1,1,0,0,0,0,0,0,0,0,0,0,15,21,23,0,4.856,1.387,41.182,47.983,48.108
377,146,38,5,1,1,0,0,1,0,0,0,0,0,0,0,15,20,23,0,4.895,1.387,37.919,44.631,47.984
377,155,51,9,0,2,0,1,0,0,0,0,0,0,0,0,15,21,29,31,4.914,1.383,40.272,48.426,49.589
410,141,43,5,5,0,2,0,0,0,0,0,0,0,0,1,14,20,0,0,5.093,1.387,38.312,45.489,86.008
438,166,50,5,0,0,1,0,0,0,0,0,0,1,0,0,15,19,0,0,5.012,1.387,43.277,50.908,102.763
388,154,44,9,1,2,0,0,1,0,0,0,0,0,0,0,14,19,25,0,5.145,1.387,38.103,45.447,48.697
391,141,34,11,3,2,0,0,0,0,0,0,0,0,0,0,15,20,23,0,5.037,1.387,36.953,43.540,43.739
347,158,38,8,2,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,5.158,1.387,35.601,42.008,42.109
415,137,42,13,2,0,0,0,0,0,0,0,1,0,0,0,15,21,0,0,5.043,1.383,38.784,45.762,96.759
398,140,52,5,0,0,1,0,0,1,0,0,0,0,0,0,15,19,0,0,4.988,1.387,39.277,46.796,55.285
392,138,38,10,1,1,2,0,0,0,0,1,0,0,0,0,14,23,27,0,5.132,1.387,36.403,43.249,77.561
412,149,51,6,1,1,1,0,0,0,0,0,0,0,0,0,15,19,23,0,5.031,1.387,40.432,48.070,48.452
370,136,36,4,1,0,1,1,0,0,0,0,0,0,0,0,16,20,0,29,4.819,1.387,36.938,43.439,44.763
402,164,40,9,1,2,1,1,0,0,0,0,0,0,0,0,15,18,23,29,4.876,1.387,41.439,49.282,50.698
349,143,46,9,0,1,1,1,1,0,0,0,0,0,0,0,16,21,23,25,4.747,1.383,38.429,46.597,51.345
