Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530152108
Firmware Version,3.5
Calibration Date,2017/05/03
Test Name,IAQ_INDOOR_012
Test Start Time,16:21:33
Test Start Date,2018/08/17
Test Length [D:H:M],2:18:22
Test Interval [M:S],2:0
Mass Average [mg/m3],0.090
Mass Minimum [mg/m3],0.007
Mass Maximum [mg/m3],0.435
Mass TWA [mg/m3],0.014
Photometric User Cal,0.38
Flow User Cal,0.00
Errors,
Number of Samples,1991

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
179520,0.165,,
179640,0.166,,
179760,0.168,,
179880,0.170,,
180000,0.172,,
180120,0.173,,
180240,0.174,,
180360,0.175,,
180480,0.178,,
180600,0.179,,
180720,0.180,,
180840,0.183,,
180960,0.186,,
181080,0.188,,
181200,0.190,,
181320,0.191,,
181440,0.193,,
181560,0.194,,
181680,0.195,,
181800,0.195,,
181920,0.197,,
182040,0.197,,
182160,0.199,,
182280,0.199,,
182400,0.200,,
182520,0.202,,
182640,0.203,,
182760,0.203,,
182880,0.203,,
183000,0.203,,
183120,0.203,,
183240,0.203,,
183360,0.204,,
183480,0.205,,
183600,0.204,,
183720,0.204,,
183840,0.204,,
183960,0.205,,
184080,0.205,,
184200,0.206,,
184320,0.207,,
184440,0.207,,
184560,0.206,,
184680,0.206,,
184800,0.205,,
184920,0.206,,
185040,0.205,,
185160,0.205,,
185280,0.205,,
185400,0.204,,
185520,0.204,,
185640,0.204,,
185760,0.203,,
185880,0.203,,
186000,0.202,,
186120,0.201,,
186240,0.200,,
186360,0.199,,
186480,0.198,,
186600,0.197,,
186720,0.197,,
186840,0.196,,
186960,0.196,,
187080,0.195,,
187200,0.196,,
187320,0.196,,
187440,0.196,,
187560,0.196,,
187680,0.195,,
187800,0.195,,
187920,0.195,,
188040,0.195,,
188160,0.195,,
188280,0.195,,
188400,0.194,,
188520,0.194,,
188640,0.195,,
188760,0.194,,
188880,0.194,,
189000,0.195,,
189120,0.195,,
189240,0.194,,
189360,0.194,,
189480,0.194,,
189600,0.195,,
189720,0.196,,
189840,0.197,,
189960,0.197,,
190080,0.197,,
190200,0.199,,
190320,0.200,,
190440,0.203,,
190560,0.206,,
190680,0.208,,
190800,0.208,,
190920,0.209,,
191040,0.211,,
191160,0.215,,
191280,0.219,,
191400,0.223,,
191520,0.228,,
191640,0.231,,
191760,0.231,,
191880,0.231,,
192000,0.232,,
192120,0.226,,
192240,0.226,,
192360,0.226,,
192480,0.230,,
192600,0.238,,
192720,0.240,,
192840,0.238,,
192960,0.238,,
193080,0.239,,
193200,0.240,,
193320,0.238,,
193440,0.237,,
193560,0.241,,
193680,0.241,,
193800,0.245,,
193920,0.249,,
194040,0.256,,
194160,0.251,,
194280,0.247,,
194400,0.247,,
194520,0.246,,
194640,0.246,,
194760,0.244,,
194880,0.241,,
195000,0.237,,
195120,0.235,,
195240,0.234,,
195360,0.233,,
195480,0.240,,
195600,0.233,,
195720,0.232,,
195840,0.238,,
195960,0.249,,
196080,0.251,,
196200,0.247,,
196320,0.249,,
196440,0.252,,
196560,0.248,,
196680,0.248,,
196800,0.253,,
196920,0.255,,
197040,0.257,,
197160,0.258,,
197280,0.257,,
197400,0.257,,
197520,0.256,,
197640,0.253,,
197760,0.253,,
197880,0.251,,
198000,0.247,,
198120,0.239,,
198240,0.223,,
198360,0.224,,
198480,0.222,,
198600,0.220,,
198720,0.225,,
198840,0.234,,
198960,0.233,,
199080,0.241,,
199200,0.245,,
199320,0.249,,
199440,0.248,,
199560,0.243,,
199680,0.239,,
199800,0.235,,
199920,0.233,,
200040,0.232,,
200160,0.230,,
200280,0.227,,
200400,0.221,,
200520,0.220,,
200640,0.223,,
200760,0.223,,
200880,0.226,,
201000,0.229,,
201120,0.229,,
201240,0.229,,
201360,0.230,,
201480,0.233,,
201600,0.233,,
201720,0.236,,
201840,0.238,,
201960,0.239,,
202080,0.244,,
202200,0.246,,
202320,0.248,,
202440,0.249,,
202560,0.252,,
202680,0.254,,
202800,0.258,,
202920,0.259,,
203040,0.264,,
203160,0.266,,
203280,0.269,,
203400,0.272,,
203520,0.278,,
203640,0.278,,
203760,0.279,,
203880,0.282,,
204000,0.284,,
204120,0.288,,
204240,0.287,,
204360,0.290,,
204480,0.293,,
204600,0.291,,
204720,0.297,,
204840,0.298,,
204960,0.300,,
205080,0.300,,
205200,0.302,,
205320,0.303,,
205440,0.308,,
205560,0.309,,
205680,0.307,,
205800,0.305,,
205920,0.302,,
206040,0.302,,
206160,0.301,,
206280,0.305,,
206400,0.303,,
206520,0.303,,
206640,0.301,,
206760,0.302,,
206880,0.303,,
207000,0.306,,
207120,0.305,,
207240,0.306,,
207360,0.307,,
207480,0.308,,
207600,0.305,,
207720,0.307,,
207840,0.307,,
207960,0.307,,
208080,0.305,,
208200,0.303,,
208320,0.299,,
208440,0.293,,
208560,0.289,,
208680,0.293,,
208800,0.295,,
208920,0.299,,
209040,0.303,,
209160,0.302,,
209280,0.302,,
209400,0.302,,
209520,0.301,,
209640,0.302,,
209760,0.303,,
209880,0.304,,
210000,0.309,,
210120,0.316,,
210240,0.323,,
210360,0.330,,
210480,0.332,,
210600,0.333,,
210720,0.334,,
210840,0.335,,
210960,0.336,,
211080,0.338,,
211200,0.340,,
211320,0.346,,
211440,0.351,,
211560,0.358,,
211680,0.362,,
211800,0.364,,
211920,0.366,,
212040,0.367,,
212160,0.368,,
212280,0.369,,
212400,0.371,,
212520,0.370,,
212640,0.370,,
212760,0.371,,
212880,0.372,,
213000,0.372,,
213120,0.371,,
213240,0.362,,
213360,0.367,,
213480,0.367,,
213600,0.370,,
213720,0.372,,
213840,0.373,,
213960,0.371,,
214080,0.372,,
214200,0.371,,
214320,0.371,,
214440,0.371,,
214560,0.373,,
214680,0.373,,
214800,0.373,,
214920,0.374,,
215040,0.376,,
215160,0.377,,
215280,0.371,,
215400,0.371,,
215520,0.374,,
215640,0.375,,
215760,0.374,,
215880,0.370,,
216000,0.380,,
216120,0.373,,
216240,0.372,,
216360,0.373,,
216480,0.375,,
216600,0.380,,
216720,0.373,,
216840,0.375,,
216960,0.374,,
217080,0.371,,
217200,0.371,,
217320,0.370,,
217440,0.372,,
217560,0.372,,
217680,0.372,,
217800,0.372,,
217920,0.374,,
218040,0.369,,
218160,0.367,,
218280,0.368,,
218400,0.367,,
218520,0.354,,
218640,0.349,,
218760,0.349,,
218880,0.355,,
219000,0.354,,
219120,0.354,,
219240,0.350,,
219360,0.352,,
219480,0.385,,
219600,0.368,,
219720,0.354,,
219840,0.351,,
219960,0.354,,
220080,0.356,,
220200,0.352,,
220320,0.353,,
220440,0.353,,
220560,0.351,,
220680,0.351,,
220800,0.350,,
220920,0.351,,
221040,0.351,,
221160,0.352,,
221280,0.351,,
221400,0.349,,
221520,0.346,,
221640,0.346,,
221760,0.346,,
221880,0.342,,
222000,0.342,,
222120,0.345,,
222240,0.347,,
222360,0.348,,
222480,0.349,,
222600,0.353,,
222720,0.363,,
222840,0.358,,
222960,0.358,,
223080,0.350,,
223200,0.346,,
223320,0.361,,
223440,0.356,,
223560,0.356,,
223680,0.363,,
223800,0.366,,
223920,0.358,,
224040,0.351,,
224160,0.349,,
224280,0.346,,
224400,0.347,,
224520,0.348,,
224640,0.350,,
224760,0.358,,
224880,0.361,,
225000,0.365,,
225120,0.359,,
225240,0.368,,
225360,0.369,,
225480,0.370,,
225600,0.370,,
225720,0.370,,
225840,0.363,,
225960,0.362,,
226080,0.358,,
226200,0.356,,
226320,0.356,,
226440,0.359,,
226560,0.358,,
226680,0.356,,
226800,0.355,,
226920,0.356,,
227040,0.355,,
227160,0.356,,
227280,0.356,,
227400,0.357,,
227520,0.360,,
227640,0.363,,
227760,0.358,,
227880,0.360,,
228000,0.359,,
228120,0.353,,
228240,0.341,,
228360,0.336,,
228480,0.333,,
228600,0.336,,
228720,0.341,,
228840,0.340,,
228960,0.342,,
229080,0.340,,
229200,0.341,,
229320,0.341,,
229440,0.342,,
229560,0.344,,
229680,0.349,,
229800,0.349,,
229920,0.364,,
230040,0.365,,
230160,0.360,,
230280,0.362,,
230400,0.357,,
230520,0.353,,
230640,0.351,,
230760,0.352,,
230880,0.353,,
231000,0.355,,
231120,0.357,,
231240,0.361,,
231360,0.363,,
231480,0.362,,
231600,0.363,,
231720,0.362,,
231840,0.361,,
231960,0.367,,
232080,0.367,,
232200,0.365,,
232320,0.363,,
232440,0.366,,
232560,0.368,,
232680,0.373,,
232800,0.382,,
232920,0.382,,
233040,0.382,,
233160,0.381,,
233280,0.385,,
233400,0.387,,
233520,0.389,,
233640,0.392,,
233760,0.397,,
233880,0.402,,
234000,0.406,,
234120,0.404,,
234240,0.407,,
234360,0.408,,
234480,0.409,,
234600,0.408,,
234720,0.407,,
234840,0.408,,
234960,0.409,,
235080,0.416,,
235200,0.417,,
235320,0.418,,
235440,0.420,,
235560,0.414,,
235680,0.414,,
235800,0.424,,
235920,0.426,,
236040,0.430,,
236160,0.432,,
236280,0.432,,
236400,0.431,,
236520,0.433,,
236640,0.434,,
236760,0.435,,
236880,0.435,,
237000,0.432,,
237120,0.432,,
237240,0.433,,
237360,0.432,,
237480,0.433,,
237600,0.432,,
237720,0.432,,
237840,0.433,,
237960,0.434,,
238080,0.431,,
238200,0.430,,
238320,0.430,,
238440,0.432,,
238560,0.431,,
238680,0.431,,
238800,0.428,,
238920,0.428,,
