Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530150710
Firmware Version,3.5
Calibration Date,2017/05/02
Test Name,IAQ_OUTDOOR_026
Test Start Time,16:19:07
Test Start Date,2018/08/17
Test Length [D:H:M],2:18:22
Test Interval [M:S],2:0
Mass Average [mg/m3],0.081
Mass Minimum [mg/m3],0.009
Mass Maximum [mg/m3],0.383
Mass TWA [mg/m3],0.015
Photometric User Cal,0.38
Flow User Cal,0.00
Errors,
Number of Samples,1991

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
179520,0.147,,
179640,0.148,,
179760,0.150,,
179880,0.150,,
180000,0.153,,
180120,0.154,,
180240,0.155,,
180360,0.156,,
180480,0.158,,
180600,0.159,,
180720,0.160,,
180840,0.163,,
180960,0.165,,
181080,0.167,,
181200,0.169,,
181320,0.170,,
181440,0.172,,
181560,0.173,,
181680,0.173,,
181800,0.173,,
181920,0.174,,
182040,0.175,,
182160,0.177,,
182280,0.177,,
182400,0.178,,
182520,0.179,,
182640,0.181,,
182760,0.181,,
182880,0.180,,
183000,0.180,,
183120,0.180,,
183240,0.181,,
183360,0.181,,
183480,0.181,,
183600,0.181,,
183720,0.182,,
183840,0.181,,
183960,0.181,,
184080,0.182,,
184200,0.182,,
184320,0.184,,
184440,0.184,,
184560,0.183,,
184680,0.183,,
184800,0.182,,
184920,0.183,,
185040,0.183,,
185160,0.182,,
185280,0.182,,
185400,0.181,,
185520,0.181,,
185640,0.180,,
185760,0.180,,
185880,0.180,,
186000,0.179,,
186120,0.178,,
186240,0.178,,
186360,0.176,,
186480,0.176,,
186600,0.175,,
186720,0.175,,
186840,0.175,,
186960,0.174,,
187080,0.174,,
187200,0.174,,
187320,0.173,,
187440,0.174,,
187560,0.173,,
187680,0.173,,
187800,0.173,,
187920,0.173,,
188040,0.173,,
188160,0.173,,
188280,0.173,,
188400,0.173,,
188520,0.173,,
188640,0.172,,
188760,0.173,,
188880,0.172,,
189000,0.173,,
189120,0.173,,
189240,0.173,,
189360,0.173,,
189480,0.173,,
189600,0.173,,
189720,0.174,,
189840,0.175,,
189960,0.175,,
190080,0.175,,
190200,0.177,,
190320,0.178,,
190440,0.180,,
190560,0.183,,
190680,0.185,,
190800,0.185,,
190920,0.186,,
191040,0.188,,
191160,0.191,,
191280,0.194,,
191400,0.198,,
191520,0.202,,
191640,0.204,,
191760,0.205,,
191880,0.205,,
192000,0.205,,
192120,0.201,,
192240,0.201,,
192360,0.200,,
192480,0.202,,
192600,0.210,,
192720,0.213,,
192840,0.211,,
192960,0.211,,
193080,0.212,,
193200,0.213,,
193320,0.211,,
193440,0.210,,
193560,0.214,,
193680,0.215,,
193800,0.217,,
193920,0.221,,
194040,0.227,,
194160,0.223,,
194280,0.220,,
194400,0.219,,
194520,0.218,,
194640,0.218,,
194760,0.217,,
194880,0.214,,
195000,0.211,,
195120,0.208,,
195240,0.208,,
195360,0.207,,
195480,0.212,,
195600,0.206,,
195720,0.205,,
195840,0.211,,
195960,0.220,,
196080,0.222,,
196200,0.218,,
196320,0.220,,
196440,0.223,,
196560,0.219,,
196680,0.219,,
196800,0.223,,
196920,0.226,,
197040,0.227,,
197160,0.227,,
197280,0.228,,
197400,0.227,,
197520,0.226,,
197640,0.223,,
197760,0.223,,
197880,0.222,,
198000,0.218,,
198120,0.211,,
198240,0.197,,
198360,0.198,,
198480,0.196,,
198600,0.195,,
198720,0.200,,
198840,0.207,,
198960,0.206,,
199080,0.213,,
199200,0.217,,
199320,0.220,,
199440,0.219,,
199560,0.215,,
199680,0.212,,
199800,0.208,,
199920,0.207,,
200040,0.205,,
200160,0.203,,
200280,0.201,,
200400,0.195,,
200520,0.195,,
200640,0.197,,
200760,0.198,,
200880,0.201,,
201000,0.202,,
201120,0.203,,
201240,0.202,,
201360,0.203,,
201480,0.205,,
201600,0.206,,
201720,0.208,,
201840,0.210,,
201960,0.211,,
202080,0.215,,
202200,0.218,,
202320,0.219,,
202440,0.220,,
202560,0.222,,
202680,0.224,,
202800,0.227,,
202920,0.228,,
203040,0.232,,
203160,0.234,,
203280,0.238,,
203400,0.240,,
203520,0.245,,
203640,0.245,,
203760,0.246,,
203880,0.248,,
204000,0.250,,
204120,0.253,,
204240,0.252,,
204360,0.256,,
204480,0.257,,
204600,0.257,,
204720,0.261,,
204840,0.262,,
204960,0.264,,
205080,0.264,,
205200,0.266,,
205320,0.267,,
205440,0.271,,
205560,0.272,,
205680,0.270,,
205800,0.268,,
205920,0.266,,
206040,0.266,,
206160,0.265,,
206280,0.268,,
206400,0.267,,
206520,0.266,,
206640,0.265,,
206760,0.265,,
206880,0.267,,
207000,0.267,,
207120,0.268,,
207240,0.270,,
207360,0.270,,
207480,0.270,,
207600,0.268,,
207720,0.270,,
207840,0.270,,
207960,0.270,,
208080,0.268,,
208200,0.266,,
208320,0.264,,
208440,0.256,,
208560,0.254,,
208680,0.258,,
208800,0.260,,
208920,0.263,,
209040,0.267,,
209160,0.266,,
209280,0.265,,
209400,0.266,,
209520,0.264,,
209640,0.266,,
209760,0.267,,
209880,0.268,,
210000,0.272,,
210120,0.278,,
210240,0.283,,
210360,0.289,,
210480,0.291,,
210600,0.293,,
210720,0.294,,
210840,0.294,,
210960,0.295,,
211080,0.297,,
211200,0.298,,
211320,0.304,,
211440,0.308,,
211560,0.314,,
211680,0.317,,
211800,0.319,,
211920,0.322,,
212040,0.322,,
212160,0.323,,
212280,0.324,,
212400,0.326,,
212520,0.325,,
212640,0.328,,
212760,0.326,,
212880,0.327,,
213000,0.326,,
213120,0.326,,
213240,0.318,,
213360,0.321,,
213480,0.322,,
213600,0.324,,
213720,0.327,,
213840,0.328,,
213960,0.324,,
214080,0.327,,
214200,0.327,,
214320,0.326,,
214440,0.325,,
214560,0.327,,
214680,0.328,,
214800,0.329,,
214920,0.330,,
215040,0.331,,
215160,0.331,,
215280,0.326,,
215400,0.326,,
215520,0.329,,
215640,0.329,,
215760,0.329,,
215880,0.326,,
216000,0.334,,
216120,0.328,,
216240,0.327,,
216360,0.328,,
216480,0.330,,
216600,0.334,,
216720,0.328,,
216840,0.329,,
216960,0.328,,
217080,0.327,,
217200,0.327,,
217320,0.326,,
217440,0.327,,
217560,0.327,,
217680,0.326,,
217800,0.328,,
217920,0.330,,
218040,0.325,,
218160,0.323,,
218280,0.323,,
218400,0.323,,
218520,0.311,,
218640,0.307,,
218760,0.307,,
218880,0.312,,
219000,0.311,,
219120,0.311,,
219240,0.308,,
219360,0.309,,
219480,0.332,,
219600,0.320,,
219720,0.310,,
219840,0.308,,
219960,0.310,,
220080,0.312,,
220200,0.308,,
220320,0.310,,
220440,0.310,,
220560,0.308,,
220680,0.308,,
220800,0.307,,
220920,0.307,,
221040,0.308,,
221160,0.308,,
221280,0.308,,
221400,0.306,,
221520,0.304,,
221640,0.303,,
221760,0.303,,
221880,0.300,,
222000,0.300,,
222120,0.303,,
222240,0.305,,
222360,0.305,,
222480,0.306,,
222600,0.309,,
222720,0.318,,
222840,0.315,,
222960,0.315,,
223080,0.306,,
223200,0.303,,
223320,0.317,,
223440,0.313,,
223560,0.312,,
223680,0.318,,
223800,0.320,,
223920,0.313,,
224040,0.308,,
224160,0.306,,
224280,0.303,,
224400,0.305,,
224520,0.305,,
224640,0.307,,
224760,0.314,,
224880,0.318,,
225000,0.321,,
225120,0.316,,
225240,0.324,,
225360,0.325,,
225480,0.326,,
225600,0.326,,
225720,0.325,,
225840,0.320,,
225960,0.318,,
226080,0.315,,
226200,0.313,,
226320,0.312,,
226440,0.315,,
226560,0.314,,
226680,0.312,,
226800,0.312,,
226920,0.313,,
227040,0.311,,
227160,0.312,,
227280,0.313,,
227400,0.313,,
227520,0.316,,
227640,0.319,,
227760,0.315,,
227880,0.317,,
228000,0.315,,
228120,0.309,,
228240,0.298,,
228360,0.293,,
228480,0.292,,
228600,0.295,,
228720,0.298,,
228840,0.298,,
228960,0.299,,
229080,0.298,,
229200,0.300,,
229320,0.299,,
229440,0.300,,
229560,0.301,,
229680,0.307,,
229800,0.306,,
229920,0.320,,
230040,0.321,,
230160,0.316,,
230280,0.319,,
230400,0.313,,
230520,0.310,,
230640,0.308,,
230760,0.310,,
230880,0.310,,
231000,0.311,,
231120,0.314,,
231240,0.316,,
231360,0.319,,
231480,0.318,,
231600,0.319,,
231720,0.318,,
231840,0.318,,
231960,0.323,,
232080,0.322,,
232200,0.321,,
232320,0.319,,
232440,0.322,,
232560,0.323,,
232680,0.328,,
232800,0.335,,
232920,0.336,,
233040,0.336,,
233160,0.334,,
233280,0.338,,
233400,0.340,,
233520,0.342,,
233640,0.344,,
233760,0.348,,
233880,0.353,,
234000,0.357,,
234120,0.356,,
234240,0.358,,
234360,0.359,,
234480,0.360,,
234600,0.359,,
234720,0.359,,
234840,0.359,,
234960,0.361,,
235080,0.366,,
235200,0.368,,
235320,0.368,,
235440,0.370,,
235560,0.365,,
235680,0.364,,
235800,0.373,,
235920,0.374,,
236040,0.379,,
236160,0.380,,
236280,0.380,,
236400,0.380,,
236520,0.381,,
236640,0.382,,
236760,0.383,,
236880,0.382,,
237000,0.381,,
237120,0.380,,
237240,0.382,,
237360,0.380,,
237480,0.382,,
237600,0.381,,
237720,0.382,,
237840,0.382,,
237960,0.381,,
238080,0.380,,
238200,0.380,,
238320,0.379,,
238440,0.380,,
238560,0.379,,
238680,0.379,,
238800,0.377,,
238920,0.378,,
