OPC-N2 FirmwareVer=OPC-018.1..............................BD
OPC-N2 176430716                                            
Config info:
GSC,1.000
LaserDAC,186
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
2484,664,214,35,5,5,0,0,1,0,0,0,0,0,0,0,15,18,23,0,4.846,1.383,221.470,256.779,260.749
2547,661,230,50,7,3,0,3,2,0,0,0,0,0,0,0,15,18,18,32,4.889,1.387,224.330,262.435,272.542
2436,654,235,52,6,3,5,0,1,1,0,0,1,0,0,0,16,19,19,0,4.753,1.387,224.629,264.325,332.059
2461,656,246,30,5,5,1,1,0,0,0,0,0,0,0,0,16,19,19,13,4.688,1.386,229.840,268.528,270.551
2452,628,227,40,6,2,2,0,0,0,0,0,0,0,0,0,16,20,12,0,4.656,1.386,226.323,263.587,264.749
2489,704,207,39,6,4,3,3,0,0,0,1,0,0,1,0,15,18,19,29,4.791,1.387,226.766,263.981,353.500
2393,702,230,39,11,9,5,0,0,0,0,0,0,0,0,0,15,19,26,0,4.861,1.383,221.541,260.685,262.898
2475,654,229,53,7,6,3,0,0,0,0,0,0,0,0,0,15,20,18,0,4.897,1.387,219.528,257.276,258.853
2453,653,224,43,6,4,2,3,0,0,0,0,0,0,0,0,15,19,16,17,4.915,1.387,216.509,253.193,257.306
2525,675,243,38,3,3,0,2,0,0,0,0,0,0,0,0,16,20,16,34,4.766,1.386,231.257,269.622,272.284
2406,674,215,50,7,5,2,0,1,0,1,0,0,0,0,0,15,19,27,0,4.848,1.387,218.173,255.225,275.528
2497,695,222,34,7,6,1,0,0,0,0,0,0,0,0,0,16,18,23,0,4.734,1.383,231.340,268.884,269.930
2483,656,234,36,6,2,3,1,1,0,0,0,0,0,0,0,16,18,24,25,4.679,1.387,230.296,268.968,274.780
2404,636,242,34,6,3,3,1,0,2,0,0,1,0,0,0,16,20,19,27,4.652,1.386,226.188,265.401,340.423
2393,646,241,43,5,5,4,1,1,0,0,0,0,0,0,0,15,21,15,29,4.788,1.386,220.296,259.366,265.447
2499,645,238,40,4,4,2,3,0,0,0,0,0,0,0,0,15,19,22,20,4.860,1.386,222.186,259.951,264.096
2427,679,228,39,5,2,3,0,1,2,0,0,0,0,0,0,16,19,24,0,4.739,1.386,225.846,264.095,285.991
2430,709,202,34,4,1,3,1,0,0,0,0,0,0,0,0,15,19,19,25,4.834,1.383,221.810,256.929,259.184
2459,684,233,42,7,5,6,1,1,1,2,0,0,0,0,0,15,17,19,9,4.883,1.386,222.121,261.452,307.566
2533,657,199,39,7,3,3,1,0,0,0,0,1,0,0,0,15,19,20,29,4.908,1.386,218.609,253.052,307.553
2433,720,226,41,10,5,3,2,0,0,0,0,2,0,0,0,15,19,23,29,4.921,1.386,221.551,259.760,367.262
2455,712,215,43,7,2,4,1,0,0,0,0,1,1,0,0,15,19,23,27,4.927,1.386,220.499,257.181,364.147
2466,669,227,47,6,1,4,0,2,0,0,0,0,0,0,0,16,19,19,0,4.771,1.386,225.749,264.183,272.437
2497,660,205,37,5,4,7,1,1,0,0,0,0,0,0,0,16,21,13,23,4.697,1.383,227.901,265.497,272.377
2428,677,228,34,4,5,2,1,0,0,1,0,0,0,0,0,15,18,19,27,4.812,1.386,222.158,259.240,277.334
2435,619,217,43,11,3,2,3,1,1,1,0,0,0,0,0,16,19,20,23,4.717,1.386,220.714,258.635,291.113
2393,581,221,47,5,3,3,0,0,0,0,0,0,0,1,0,16,20,20,0,4.670,1.386,217.450,254.005,305.721
2489,657,216,46,3,3,2,0,1,1,0,0,0,0,0,0,16,19,24,0,4.648,1.387,230.487,268.250,281.590
2408,665,224,44,8,3,3,3,0,0,0,0,0,0,0,0,15,21,23,28,4.786,1.387,221.091,259.238,263.700
2391,699,213,26,7,3,6,1,1,1,1,0,0,0,0,0,15,20,24,29,4.859,1.383,218.739,255.534,286.066
2400,700,226,45,4,2,1,1,0,0,0,0,0,0,0,0,15,18,19,31,4.896,1.386,219.109,255.766,257.602
2382,649,238,39,14,2,3,4,2,1,0,0,0,0,0,0,16,20,22,32,4.757,1.346,227.706,269.131,290.473
2463,626,211,42,8,1,3,1,0,0,0,0,0,0,0,0,15,19,25,25,4.843,1.386,216.336,251.559,253.883
2480,612,222,47,13,4,5,0,0,0,0,0,0,0,0,0,16,20,23,0,4.732,1.386,222.629,260.751,262.844
2457,704,204,46,5,3,5,1,1,1,0,0,0,0,0,0,16,19,26,13,4.678,1.387,230.348,268.808,283.871
2474,634,207,46,8,2,1,0,0,0,0,0,0,0,0,0,15,19,25,0,4.802,1.382,219.920,255.076,255.973
2545,664,226,38,7,4,2,1,0,0,0,0,0,0,0,0,16,18,20,37,4.712,1.387,232.070,270.051,272.306
2457,689,248,46,3,4,4,0,0,1,0,0,0,0,0,0,15,18,28,0,4.820,1.387,227.114,266.849,277.020
2393,694,209,34,4,2,0,2,0,1,0,0,0,0,0,0,15,18,32,19,4.876,1.387,216.733,251.575,262.436
2495,687,212,43,5,5,2,2,0,1,0,0,0,0,0,0,16,20,23,19,4.747,1.386,228.324,265.978,277.819
2541,664,243,36,4,1,1,3,1,0,0,0,0,0,0,0,16,20,21,28,4.685,1.386,235.011,274.323,281.602
2517,687,217,38,7,2,2,1,0,0,0,0,0,0,0,0,16,19,20,25,4.655,1.382,235.334,273.266,275.460
2475,648,213,46,8,3,3,0,0,0,1,0,0,0,0,0,15,19,22,0,4.790,1.387,221.805,258.332,275.745
2491,649,186,40,7,6,4,1,1,0,0,0,0,1,0,0,16,19,22,43,4.706,1.387,223.425,259.072,320.128
2462,700,222,50,5,4,1,0,0,1,0,0,0,0,0,0,15,18,25,0,4.817,1.386,225.806,263.467,272.896
2447,690,202,37,6,4,1,2,1,0,1,0,0,0,0,0,16,21,18,27,4.719,1.387,225.923,262.442,284.955
2444,664,211,42,8,7,3,0,0,0,0,0,0,0,0,0,15,19,27,0,4.824,1.383,220.364,256.977,258.573
2480,674,233,37,11,3,1,0,0,1,0,0,0,0,0,0,15,18,14,0,4.878,1.387,222.403,259.544,268.842
2451,685,244,44,16,3,5,1,0,1,0,0,0,0,0,0,15,19,24,35,4.905,1.387,222.214,262.182,273.485
2441,656,232,47,6,1,2,0,0,1,0,0,0,0,0,0,16,18,37,0,4.761,1.386,224.195,262.029,271.706
2492,694,213,46,7,2,5,0,0,1,0,0,0,0,0,0,15,18,20,0,4.846,1.387,224.385,261.624,271.907
2470,713,245,45,4,2,2,2,0,0,1,0,0,0,0,0,15,18,25,26,4.889,1.387,226.408,265.460,284.186
2353,595,246,42,5,6,0,2,0,0,0,1,0,0,0,0,15,19,21,18,4.911,1.383,209.088,245.954,284.035
2483,635,242,26,7,3,1,1,0,0,0,0,0,0,0,0,16,19,24,7,4.764,1.386,224.834,261.898,263.807
2454,689,221,27,4,4,2,0,0,0,0,0,0,0,0,0,15,21,23,0,4.847,1.387,222.002,257.565,258.691
2497,694,243,29,11,3,5,0,0,0,0,0,0,0,0,0,15,19,24,0,4.890,1.387,225.462,263.837,265.766
2451,669,241,46,6,1,4,1,1,0,0,0,0,0,0,0,15,19,21,11,4.911,1.387,219.979,258.283,264.071
2481,676,238,54,6,4,3,1,1,0,0,0,0,0,0,0,15,19,25,13,4.922,1.386,221.743,260.593,266.271
2484,660,237,44,6,5,1,0,0,1,0,0,0,0,0,0,15,20,15,0,4.928,1.383,220.349,257.613,266.901
2461,711,212,44,8,4,4,0,1,0,0,0,0,0,0,0,15,19,16,0,4.931,1.387,220.264,257.075,261.971
2457,676,251,39,6,4,3,2,0,1,0,0,0,0,0,0,15,18,22,30,4.932,1.387,220.939,259.850,271.496
2504,669,223,48,8,4,3,1,1,0,0,0,0,0,0,0,16,19,23,29,4.774,1.386,227.375,265.930,271.765
2494,692,228,38,9,2,2,3,1,0,0,0,0,0,0,0,15,18,22,24,4.852,1.386,225.470,263.575,270.939
2434,693,232,44,5,4,8,2,1,0,1,0,1,0,0,0,15,18,20,30,4.892,1.386,221.126,260.706,336.532
2591,714,227,43,2,1,2,1,0,0,0,0,0,0,0,0,15,21,17,17,4.913,1.382,230.428,267.451,269.466
2445,696,257,45,7,3,3,0,0,1,0,0,1,0,0,0,15,20,18,0,4.923,1.386,223.394,263.015,324.732
2544,680,241,44,6,1,2,0,0,0,1,0,0,0,0,0,16,19,13,0,4.769,1.386,232.615,271.351,288.510
2514,666,212,37,13,6,1,3,0,0,0,0,0,0,0,0,15,18,23,29,4.850,1.387,222.525,259.305,263.346
2505,689,211,36,6,5,1,2,3,0,0,0,0,1,0,0,15,20,29,28,4.891,1.387,221.974,258.487,323.899
2475,676,213,38,8,7,2,2,0,0,0,0,0,0,0,0,15,17,22,29,4.912,1.386,218.644,254.903,258.158
2383,657,227,38,8,2,1,0,0,0,0,0,0,0,0,0,15,21,21,0,4.923,1.383,213.587,249.106,249.978
2437,637,227,45,8,4,4,3,0,2,1,0,0,0,0,0,16,19,19,22,4.769,1.387,221.223,260.222,298.094
2449,656,229,54,5,5,4,1,1,2,1,1,0,0,0,0,15,20,22,25,4.850,1.386,220.477,259.616,333.878
2456,698,232,60,8,4,3,1,0,0,0,0,0,0,0,0,15,18,22,27,4.891,1.386,223.457,262.728,265.248
2503,628,247,41,12,3,10,1,0,0,0,1,0,0,0,0,15,18,16,27,4.912,1.386,219.689,259.452,298.861
2353,683,248,44,4,4,3,1,0,0,1,1,0,0,0,0,15,19,23,25,4.923,1.386,216.277,254.853,307.961
2460,645,218,34,3,8,4,0,1,0,0,0,0,0,0,0,15,19,19,0,4.928,1.383,215.247,251.008,255.999
2489,667,229,38,12,3,3,1,0,0,0,0,0,0,0,0,15,18,22,37,4.931,1.387,219.516,256.526,258.943
2428,688,228,44,2,4,4,0,0,1,0,0,0,0,0,0,15,17,19,0,4.932,1.386,218.047,255.075,264.973
2552,653,219,38,7,3,3,1,0,0,0,0,0,0,0,0,15,18,26,23,4.933,1.387,220.299,255.976,258.325
2463,670,223,42,5,6,0,1,1,0,0,1,0,0,0,0,15,19,22,33,4.933,1.386,217.669,253.908,293.923
2397,731,214,45,7,4,2,1,0,1,0,0,0,0,0,0,15,20,26,29,4.933,1.383,219.412,256.389,266.834
2443,678,233,47,15,4,3,2,0,0,0,0,0,0,0,0,15,18,22,9,4.933,1.386,218.810,257.445,260.942
2355,665,219,48,6,5,3,2,0,0,0,0,0,0,0,0,15,20,27,25,4.933,1.387,211.255,247.911,251.338
2469,649,238,37,10,2,2,3,2,1,0,0,0,0,0,0,15,20,28,16,4.933,1.386,217.625,255.594,274.307
2526,648,191,36,7,2,2,2,1,0,0,0,0,0,0,0,15,20,23,13,4.933,1.386,215.301,248.734,254.930
2483,676,219,54,2,2,2,1,2,1,0,0,0,0,0,0,16,21,16,9,4.774,1.386,226.450,264.615,281.898
2454,718,202,47,7,4,4,4,0,1,0,0,0,0,0,0,15,20,20,26,4.852,1.383,223.704,261.592,275.673
2500,654,226,41,4,3,2,2,2,0,0,0,0,0,0,0,15,18,22,22,4.893,1.386,220.257,257.202,266.750
2514,658,223,30,4,3,2,1,0,1,0,0,0,0,0,0,15,18,29,35,4.913,1.386,219.742,255.072,265.414
2496,618,218,36,8,2,4,1,0,0,0,0,0,0,0,0,16,19,15,29,4.765,1.386,221.567,257.802,260.447
2382,669,215,43,7,2,1,2,0,2,0,0,0,0,0,0,15,19,22,28,4.847,1.346,222.639,260.092,280.322
2404,675,213,50,5,4,3,4,0,0,0,0,0,0,0,0,15,18,24,28,4.890,1.386,216.051,253.228,258.592
2454,627,225,51,7,3,2,2,0,0,0,1,0,0,0,0,16,20,22,22,4.754,1.382,222.602,260.589,300.359
2490,670,244,42,5,5,1,1,1,0,0,0,0,0,0,0,15,19,21,25,4.842,1.386,225.595,264.250,269.515
2396,678,214,38,4,2,1,3,2,0,0,0,0,0,0,0,15,20,21,29,4.887,1.386,215.658,251.639,261.864
2480,665,230,47,4,4,2,0,0,1,0,0,0,0,0,0,15,18,22,0,4.910,1.386,220.061,257.023,266.506
2428,688,219,50,7,4,2,2,1,1,0,0,0,0,0,0,16,20,22,25,4.763,1.387,225.030,263.809,278.942
2422,675,213,31,8,3,5,0,0,0,0,0,0,0,0,0,16,20,25,0,4.693,1.386,225.503,262.512,264.456
2425,676,229,36,6,3,1,1,1,0,0,0,0,0,0,0,15,20,16,27,4.810,1.382,222.933,260.199,265.404
2413,663,204,37,5,5,1,2,0,0,0,0,0,0,0,0,16,18,23,19,4.716,1.386,221.886,257.768,260.767
2473,617,204,39,7,8,2,2,0,1,0,0,0,0,0,0,15,20,27,28,4.822,1.386,216.135,251.680,263.455
2466,677,236,54,6,7,4,1,1,0,0,0,1,0,0,0,16,21,22,27,4.722,1.386,230.249,271.250,331.767
2488,641,221,41,6,6,3,2,1,0,1,0,0,0,0,0,15,20,24,29,4.825,1.386,221.011,258.473,281.116
2443,659,209,43,10,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,4.723,1.386,223.676,259.301,259.885
2461,631,269,44,5,3,3,1,2,0,1,0,0,0,0,0,15,19,22,7,4.826,1.383,224.567,265.397,290.313
2475,665,232,42,7,3,5,0,0,0,0,1,0,0,0,0,15,18,21,0,4.879,1.386,221.325,259.011,296.403
2418,619,219,34,4,3,3,1,2,0,0,0,0,1,0,0,15,20,24,51,4.906,1.387,211.048,246.171,307.576
2487,656,240,41,4,1,2,2,0,0,0,0,0,0,0,0,15,19,9,41,4.920,1.386,220.073,257.121,260.127
2412,695,244,33,10,7,0,2,0,1,0,0,0,0,0,0,15,19,28,17,4.926,1.386,219.638,257.944,269.001
2443,717,234,38,11,4,2,1,0,0,0,0,0,0,0,0,15,18,19,25,4.930,1.386,222.186,260.149,262.359
2399,677,259,38,8,5,1,0,0,0,0,0,0,0,0,0,15,19,23,0,4.932,1.383,219.455,258.112,259.146
2454,687,212,32,6,6,3,3,1,1,0,0,1,0,0,0,15,18,22,31,4.932,1.387,217.205,253.618,321.334
2499,646,238,45,5,1,3,0,0,0,0,0,0,0,0,0,15,20,23,0,4.933,1.386,219.169,255.902,257.226
2522,628,245,35,8,3,1,3,1,2,0,0,0,0,0,0,16,18,21,29,4.774,1.387,226.495,265.521,289.836
2404,683,231,45,6,3,2,1,1,0,0,0,0,0,0,0,16,19,15,25,4.698,1.386,227.545,266.684,272.289
2429,633,232,32,5,3,2,3,0,0,0,0,0,0,0,1,15,20,23,25,4.813,1.383,219.058,255.920,302.410
2435,667,219,50,9,2,0,2,1,0,0,0,0,0,0,0,15,20,14,30,4.872,1.386,218.471,255.310,261.195
2404,652,194,57,4,1,4,3,0,0,0,0,0,0,0,0,15,19,21,34,4.903,1.386,211.459,246.664,251.151
2326,658,231,40,7,4,2,1,0,0,0,0,0,0,0,0,15,19,17,25,4.918,1.386,210.792,247.273,249.446
2441,635,225,41,5,5,4,3,0,1,1,0,0,0,0,0,15,19,19,23,4.926,1.386,213.850,250.866,279.269
2413,659,213,38,10,3,6,0,2,0,0,0,0,0,0,0,15,19,32,0,4.929,1.386,213.050,249.392,257.946
2545,594,196,40,6,2,2,1,0,0,0,0,0,0,0,0,15,19,18,29,4.931,1.383,212.707,245.441,247.475
2517,683,236,55,3,6,5,4,0,0,0,0,0,0,0,0,16,18,26,31,4.773,1.386,231.067,272.191,278.303
2415,646,224,33,7,2,1,0,0,1,0,0,0,0,0,0,15,18,20,0,4.852,1.387,216.289,251.627,260.863
2453,702,201,40,8,6,4,2,0,0,1,0,0,0,0,0,15,19,20,27,4.892,1.387,219.415,255.825,275.167
2394,618,214,28,5,3,4,1,3,4,0,0,0,0,0,0,15,19,20,9,4.913,1.386,208.678,244.231,289.560
2458,642,243,57,11,2,3,0,1,1,0,0,0,0,0,0,15,18,22,0,4.923,1.386,218.147,257.082,270.041
2498,627,225,32,3,2,4,0,2,0,0,0,0,1,0,0,16,18,15,0,4.769,1.383,223.448,260.036,322.573
2534,615,243,44,3,6,3,3,0,1,1,0,0,0,0,0,16,20,21,36,4.696,1.386,229.754,269.765,299.353
2423,650,222,44,6,7,2,2,0,0,0,0,0,0,0,0,16,20,19,26,4.660,1.386,226.274,264.933,268.375
2506,633,179,34,6,4,1,1,1,0,0,0,0,0,0,0,15,19,22,9,4.793,1.387,217.644,250.379,255.553
2459,694,257,42,6,4,3,1,0,0,0,0,0,0,0,0,15,18,31,9,4.862,1.386,226.664,266.665,269.143
2381,687,207,57,5,4,2,0,0,0,0,0,0,0,0,0,15,19,13,0,4.897,1.387,215.132,251.186,252.401
2348,643,216,47,13,0,1,2,0,0,0,0,0,0,0,0,16,19,0,29,4.757,1.383,216.868,253.746,256.656
2431,614,214,42,8,4,1,1,0,1,0,0,0,0,0,0,16,18,23,25,4.690,1.387,220.787,257.262,267.952
2452,652,201,42,8,5,3,0,0,0,0,0,0,0,0,0,15,19,29,0,4.809,1.386,218.607,253.991,255.491
2433,689,238,43,4,1,2,1,0,0,0,0,0,0,0,0,15,19,19,23,4.870,1.387,222.213,259.815,261.875
2475,654,231,36,4,1,5,1,1,0,1,0,0,0,0,0,16,19,15,33,4.744,1.386,226.123,264.232,286.521
2465,673,222,45,7,3,5,2,3,0,1,0,0,0,0,0,15,20,23,19,4.837,1.386,222.426,261.322,290.850
2425,722,209,36,8,5,6,1,0,1,0,0,0,0,0,0,15,20,21,27,4.885,1.383,221.460,258.848,270.404
2393,675,228,38,3,1,1,1,1,1,0,1,0,0,0,0,16,20,19,29,4.751,1.386,222.948,260.248,310.377
2383,673,217,34,5,4,4,0,0,0,2,0,0,0,0,0,15,20,21,0,4.841,1.386,216.857,252.982,286.236
2452,684,233,51,4,3,0,0,0,0,0,0,1,0,0,0,15,18,28,0,4.887,1.387,221.783,258.928,311.990
2434,658,222,40,6,3,3,0,0,0,0,0,0,0,0,0,15,18,26,0,4.910,1.387,215.842,251.614,252.999
2416,627,206,41,2,5,6,3,1,1,0,0,0,0,0,0,15,18,24,20,4.922,1.387,209.789,245.584,262.121
2521,625,216,33,7,5,2,3,2,0,0,0,0,0,0,0,15,18,25,29,4.927,1.383,216.480,252.286,262.838
2410,613,239,45,3,2,5,2,0,0,0,0,0,0,0,0,15,19,25,31,4.930,1.386,211.624,248.689,252.466
2588,655,220,36,9,2,2,2,1,1,0,0,1,0,0,0,16,19,37,15,4.773,1.386,229.918,267.362,335.983
2431,647,210,36,7,5,6,1,2,0,0,0,0,0,0,0,15,19,22,29,4.852,1.386,215.900,252.549,262.267
2444,688,206,35,5,2,1,1,0,0,0,0,0,0,0,0,15,21,27,17,4.892,1.386,217.941,252.363,254.149
2354,644,212,38,7,2,3,3,1,0,1,0,0,0,0,0,15,17,14,31,4.913,1.343,215.894,252.612,276.404
2400,679,239,40,7,6,2,1,1,0,0,0,0,1,0,0,15,18,17,29,4.923,1.386,217.360,255.406,313.358
2343,648,232,37,5,5,5,5,0,0,0,0,0,0,0,0,15,19,26,27,4.928,1.386,210.380,248.171,254.972
2433,645,207,36,6,2,1,1,1,0,0,0,0,0,0,0,15,20,24,33,4.931,1.387,211.908,245.830,250.821
2376,625,219,44,6,5,4,1,0,2,0,1,0,0,0,0,16,19,21,31,4.773,1.386,215.640,253.026,309.112
2411,704,212,47,2,2,3,0,1,1,0,0,0,0,0,0,15,18,19,0,4.852,1.386,220.505,257.111,270.091
2390,643,222,32,9,2,3,4,0,0,0,1,0,0,0,0,16,19,28,28,4.736,1.382,220.427,257.972,300.086
2500,661,238,27,9,5,1,1,1,1,0,0,0,0,0,0,15,22,24,29,4.832,1.386,224.623,262.267,275.946
2455,666,239,36,6,4,3,0,2,0,0,0,0,0,0,0,15,18,22,0,4.882,1.386,220.742,258.596,266.512
2491,642,227,28,4,0,2,1,0,0,0,0,0,0,0,0,16,19,0,29,4.750,1.387,224.812,260.623,262.621
2440,629,223,52,10,0,1,0,0,0,0,0,0,0,0,0,16,21,0,0,4.687,1.387,224.281,261.648,262.544
2483,593,204,36,5,6,1,1,0,1,0,0,0,0,0,0,16,20,20,25,4.656,1.387,221.884,257.126,267.909
2434,641,205,46,3,5,1,0,0,0,1,0,0,0,0,0,15,19,23,0,4.790,1.381,218.708,253.920,270.906
2516,609,188,35,2,7,2,1,0,0,1,0,0,0,0,0,15,18,21,23,4.861,1.387,213.933,246.706,264.626
2428,636,214,48,3,3,2,1,0,0,0,0,0,0,0,0,15,20,29,25,4.897,1.386,213.460,248.649,250.754
2469,646,227,53,6,6,2,1,0,0,0,0,0,0,0,0,16,20,38,21,4.757,1.386,224.680,263.175,265.537
2432,627,224,42,10,0,1,1,0,0,0,0,0,0,0,0,15,22,0,27,4.844,1.387,216.180,251.951,253.772
2436,653,214,42,10,3,4,1,0,1,0,0,0,0,0,0,15,19,24,15,4.888,1.387,215.727,252.100,263.084
2429,656,216,38,5,4,4,0,0,0,0,0,0,0,0,0,15,19,23,0,4.911,1.383,215.252,250.763,252.414
2556,649,217,40,5,3,1,1,0,0,0,0,0,0,0,0,15,19,27,31,4.922,1.387,220.406,255.455,257.300
2424,678,233,52,14,3,4,2,1,1,0,0,0,0,0,0,16,19,19,30,4.769,1.386,225.436,266.185,281.869
2496,647,228,51,7,5,3,0,1,0,0,0,0,0,0,0,16,21,23,0,4.696,1.386,229.291,268.497,273.457
2443,695,206,38,5,6,1,0,0,0,0,0,0,0,0,0,15,22,21,0,4.812,1.387,222.316,257.910,258.908
2471,649,211,43,7,2,1,1,0,0,0,0,0,0,0,0,15,19,28,27,4.872,1.387,217.569,252.621,254.469
2504,632,228,55,3,5,3,1,1,2,0,0,1,0,0,0,15,18,20,9,4.902,1.383,219.317,257.303,332.018
2405,666,228,46,7,4,6,0,0,0,0,0,0,0,0,0,15,20,17,0,4.918,1.386,215.667,253.237,255.440
2469,699,211,32,10,3,4,1,0,1,0,0,0,0,0,0,15,18,15,25,4.926,1.387,219.326,255.326,266.189
2508,657,212,42,7,3,2,0,0,1,0,0,0,0,0,0,15,20,17,0,4.929,1.386,217.855,252.996,262.392
2447,664,224,47,8,3,2,1,0,0,0,0,0,0,0,0,15,18,22,39,4.931,1.387,216.645,253.185,255.339
2486,617,235,38,8,1,3,2,2,2,0,0,0,0,0,0,15,20,23,29,4.932,1.387,215.322,252.504,278.682
2519,688,227,40,3,4,1,1,1,1,0,0,0,0,0,0,16,19,25,27,4.774,1.383,230.661,268.720,282.533
2536,644,233,41,6,3,2,3,1,0,0,0,0,0,0,0,16,18,27,28,4.698,1.386,231.291,270.379,278.008
2362,640,196,41,11,2,8,2,0,1,1,0,0,0,0,0,16,19,23,30,4.661,1.386,218.749,256.291,286.221
2511,605,238,41,15,5,1,1,1,0,0,0,0,0,0,0,16,19,21,25,4.643,1.386,229.684,269.240,274.830
2491,676,221,44,5,5,3,0,1,1,2,0,0,0,0,0,15,19,20,0,4.784,1.386,226.417,264.543,309.831
2421,641,196,27,7,2,4,0,2,0,0,1,0,0,0,0,15,18,21,0,4.857,1.383,213.081,246.888,290.660
2492,669,206,42,9,5,6,4,0,1,0,0,0,0,0,0,15,18,21,34,4.895,1.387,219.021,256.461,270.921
2453,661,200,50,12,5,3,0,1,0,0,0,0,0,0,0,16,21,29,0,4.756,1.386,222.176,259.192,264.105
2463,661,205,46,9,6,2,1,1,0,0,0,0,0,0,0,15,19,24,29,4.843,1.387,219.073,255.454,261.017
2437,647,195,36,6,2,3,0,0,0,1,0,0,0,0,0,16,18,31,0,4.732,1.386,219.883,254.349,271.854
2494,640,208,38,8,3,1,1,0,0,0,1,0,0,0,0,15,20,18,33,4.830,1.387,219.377,254.312,292.026
2429,711,216,41,1,3,4,2,0,1,0,1,0,0,0,0,15,20,43,34,4.881,1.383,221.595,258.690,306.156
2480,628,225,35,5,3,4,1,0,1,0,0,0,0,0,0,15,17,22,25,4.907,1.386,215.901,251.762,262.639
2433,663,241,39,8,3,5,3,0,0,0,1,0,0,0,0,15,19,24,26,4.920,1.386,217.957,256.550,296.558
2426,707,252,43,9,1,4,0,1,1,1,0,0,0,0,0,15,17,17,0,4.927,1.386,222.624,262.315,290.931
2482,686,231,48,7,2,3,2,2,1,0,0,0,0,0,0,15,18,33,34,4.930,1.386,221.373,259.910,277.911
2407,701,228,43,11,2,1,1,1,0,1,0,0,0,0,0,15,18,16,23,4.932,1.386,218.247,255.615,276.217
2527,655,234,37,8,3,3,2,0,1,0,1,0,0,0,0,15,20,22,18,4.933,1.382,221.455,258.883,305.697
2485,666,206,45,4,3,0,1,0,0,0,0,1,0,0,0,15,19,18,33,4.933,1.386,216.676,251.018,304.507
2471,659,234,44,6,6,4,0,2,0,0,0,0,0,0,0,15,18,23,0,4.933,1.386,218.417,256.422,264.605
2436,638,211,42,5,1,9,0,2,0,0,1,0,0,0,0,16,21,23,0,4.774,1.387,219.040,256.406,302.114
2435,636,237,46,7,0,2,0,1,0,0,0,0,0,0,0,15,19,0,0,4.852,1.387,218.328,255.459,259.795
2416,646,203,40,6,5,5,1,0,0,1,0,0,1,0,0,15,19,21,29,4.893,1.387,212.453,247.721,319.051
2449,633,228,37,8,0,3,1,2,0,0,0,0,0,0,0,16,19,0,25,4.755,1.383,222.605,260.094,269.096
2463,591,221,45,4,4,6,0,0,1,0,0,0,0,0,0,16,19,20,0,4.689,1.387,221.323,258.824,269.762
2444,695,224,41,13,5,3,0,0,0,0,0,0,0,0,0,15,19,22,0,4.808,1.387,224.837,263.095,264.678
2437,640,230,40,5,4,1,2,1,1,0,0,0,0,0,0,15,20,25,26,4.870,1.387,217.012,253.948,268.454
2408,650,234,36,7,1,3,0,1,0,0,0,0,0,0,0,15,19,13,0,4.901,1.386,215.338,251.753,256.295
2461,634,216,35,5,5,2,1,0,0,0,0,0,0,0,0,15,20,19,25,4.917,1.387,213.965,248.743,250.898
2484,700,227,42,3,1,2,0,0,1,0,0,0,0,0,0,15,21,13,0,4.925,1.383,222.805,259.289,268.615
2420,673,215,38,4,3,4,1,0,0,0,0,0,0,0,0,15,20,23,27,4.929,1.346,221.199,257.761,260.399
2433,641,246,43,7,7,3,3,1,1,0,1,0,0,0,0,15,18,19,26,4.931,1.386,216.172,255.395,306.447
2413,674,225,38,8,3,1,2,0,0,0,0,0,0,0,0,15,19,21,30,4.932,1.386,215.560,251.716,254.566
2407,674,212,36,7,3,3,3,0,0,0,0,0,0,0,0,15,19,21,26,4.933,1.386,213.663,249.290,253.566
2446,639,221,34,10,0,4,1,1,0,0,0,0,0,0,0,15,20,0,29,4.933,1.386,213.506,249.031,254.727
2477,668,219,41,8,1,3,1,1,0,0,0,0,0,0,0,15,19,31,13,4.933,1.382,218.451,254.653,260.164
2491,666,225,39,10,4,1,1,0,0,0,0,0,0,0,0,15,21,26,29,4.933,1.386,218.995,255.244,257.187
2397,696,226,39,1,4,4,1,1,1,0,0,1,0,0,0,15,20,15,33,4.933,1.386,216.653,253.713,319.639
