"TOA5","indoor-air","CR1000","47257","CR1000.Std.31.08","CPU:indoorair.cr1","29758","tsdata"
"TIMESTAMP","RECORD","dusttrak2_analog_pm25","dc1100_pm_small","dc1100_pm_large","li840a_CO2","li840a_H2O","li840a_cell_T","li840a_cell_P","li840a_dewpoint","li840a_pwr_src","typeK_amb_T","logger_self_T"
"TS","RN","mg/m^3","counts/m^3","counts/m^3","ppm","ppth","degC","kPa","degC","Vdc","degC","degC"
"","","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-09-06 23:40:00",949,0.04817773,5512619,17657,434.3,11.04,51.2,91.61824,7.077,12.27,21.2,24.13
"2017-09-06 23:41:00",950,0.04955655,5629158,21188,433.4,11.03,51.2,91.61868,7.074,12.27,21.18,24.12
"2017-09-06 23:42:00",951,0.04916102,5526745,14125,432.8,11.04,51.2,91.6171,7.078,12.27,21.16,24.1
"2017-09-06 23:43:00",952,0.04842742,5569123,14125,432.4,11.04,51.2,91.618,7.081,12.27,21.19,24.1
"2017-09-06 23:44:00",953,0.04928476,5473773,17657,431.6,11.04,51.2,91.61867,7.079,12.27,21.18,24.1
"2017-09-06 23:45:00",954,0.04933558,5540871,17657,431.1,11.04,51.2,91.61773,7.08,12.27,21.18,24.1
"2017-09-06 23:46:00",955,0.04929139,5452584,21188,430.7,11.04,51.2,91.61801,7.082,12.27,21.19,24.1
"2017-09-06 23:47:00",956,0.04845614,5463179,17657,430.1,11.04,51.2,91.61912,7.079,12.27,21.2,24.1
"2017-09-06 23:48:00",957,0.04860861,5629158,14125,429.6,11.03,51.2,91.61913,7.075,12.27,21.19,24.1
"2017-09-06 23:49:00",958,0.04805178,5600906,14125,429.3,11.03,51.2,91.61751,7.075,12.27,21.2,24.1
"2017-09-06 23:50:00",959,0.04888702,5586780,24720,428.9,11.03,51.2,91.61703,7.07,12.27,21.19,24.1
"2017-09-06 23:51:00",960,0.04800538,5417270,17657,428.6,11.03,51.2,91.61762,7.065,12.27,21.18,24.1
"2017-09-06 23:52:00",961,0.05008244,5618563,17657,428.2,11.02,51.2,91.61845,7.057,12.27,21.17,24.08
"2017-09-06 23:53:00",962,0.04842521,5374892,21188,427.8,11.02,51.2,91.61777,7.06,12.27,21.17,24.07
"2017-09-06 23:54:00",963,0.04824844,5463179,24720,427.6,11.02,51.2,91.61768,7.059,12.26,21.16,24.07
"2017-09-06 23:55:00",964,0.04836997,5403144,17657,427.4,11.02,51.2,91.61846,7.062,12.27,21.16,24.07
"2017-09-06 23:56:00",965,0.04903065,5551465,21188,427.2,11.03,51.2,91.61958,7.064,12.26,21.17,24.07
"2017-09-06 23:57:00",966,0.05014652,5456116,17657,426.9,11.02,51.2,91.62038,7.059,12.26,21.16,24.07
"2017-09-06 23:58:00",967,0.0480805,5530277,17657,426.7,11.03,51.2,91.62051,7.065,12.27,21.16,24.07
"2017-09-06 23:59:00",968,0.04823739,5611500,14125,426.6,11.03,51.2,91.62125,7.069,12.26,21.15,24.07
"2017-09-07 00:00:00",969,0.04899088,5643283,24720,426.3,11.02,51.2,91.6199,7.062,12.27,21.14,24.07
"2017-09-07 00:01:00",970,0.04830368,5643283,17657,429.3,11.03,51.2,91.61977,7.069,12.26,21.13,24.07
"2017-09-07 00:02:00",971,0.04975099,5396081,17657,500,11.02,51.2,91.61843,7.059,12.27,21.15,24.07
"2017-09-07 00:03:00",972,0.05006256,5463179,17657,617.2,11.02,51.2,91.61941,7.053,12.27,21.17,24.07
"2017-09-07 00:04:00",973,0.04792583,5572654,10594,671,11.02,51.2,91.62117,7.057,12.27,21.16,24.07
"2017-09-07 00:05:00",974,0.04972448,5533808,21188,621.5,11.02,51.2,91.62111,7.052,12.27,21.14,24.07
"2017-09-07 00:06:00",975,0.04935547,5459647,21188,635.9,11.02,51.2,91.62186,7.051,12.27,21.15,24.07
"2017-09-07 00:07:00",976,0.04954108,5537339,17657,627.7,11.01,51.2,91.62038,7.049,12.27,21.16,24.07
"2017-09-07 08:08:00",977,0.04832536,5346640,24720,629.9,11.02,51.2,91.62311,7.059,12.27,21.14,24.05
"2017-09-07 00:09:00",978,0.05002192,5519682,14125,610.1,11.02,51.2,91.62535,7.051,12.27,21.12,24.05
"2017-09-07 00:10:00",979,0.04909252,5526745,24720,585.1,11.01,51.2,91.62498,7.05,12.27,21.13,24.04
"2017-09-07 00:11:00",980,0.04937977,5403144,14125,569.3,11.02,51.2,91.62437,7.051,12.27,21.13,24.04
"2017-09-07 00:12:00",981,0.0501421,5494962,14125,552.9,11.01,51.2,91.62743,7.049,12.27,21.13,24.04
"2017-09-07 00:13:00",982,0.05017083,5339577,21188,538.9,11.02,51.2,91.62791,7.051,12.26,21.13,24.04
"2017-09-07 00:14:00",983,0.04979298,5318389,17657,527.9,11.02,51.2,91.62933,7.052,12.27,21.14,24.04
"2017-09-07 00:15:00",984,0.04861524,5427864,14125,517.4,11.02,51.2,91.63156,7.055,12.27,21.13,24.04
"2017-09-07 00:16:00",985,0.05156953,5502025,17657,508.4,11.01,51.2,91.63051,7.045,12.26,21.14,24.04
"2017-09-07 00:17:00",986,0.04965156,5558528,14125,501.2,11.01,51.2,91.63219,7.049,12.26,21.14,24.04
"2017-09-07 00:18:00",987,0.0503476,5385486,14125,492.7,11.02,51.2,91.63136,7.059,12.27,21.13,24.04
"2017-09-07 00:19:00",988,0.05157174,5367829,10594,486.5,11.01,51.2,91.63223,7.048,12.26,21.14,24.04
"2017-09-07 00:20:00",989,0.05138834,5364298,21188,481.5,11.02,51.2,91.63116,7.061,12.26,21.14,24.04
"2017-09-07 00:21:00",990,0.04960074,5424333,17657,475.8,11.02,51.2,91.6327,7.063,12.26,21.13,24.04
"2017-09-07 00:22:00",991,0.05222801,"NAN","NAN",471.2,11.02,51.2,91.63271,7.056,12.27,21.12,24.03
"2017-09-07 00:23:00",992,0.04952782,5364298,21188,467.5,11.02,51.2,91.63153,7.059,12.27,21.11,24.01
"2017-09-07 00:24:00",993,0.05021723,5424333,17657,464.1,11.02,51.2,91.62998,7.056,12.26,21.1,24.01
"2017-09-07 00:25:00",994,0.05064811,5389018,17657,460.3,11.02,51.2,91.63073,7.052,12.27,21.11,24.01
"2017-09-07 08:26:00",995,0.04933656,5502025,17657,457.3,11.02,51.2,91.63125,7.052,12.26,21.09,24.01
"2017-09-07 00:27:00",996,0.04903769,5477305,10594,454.7,11.01,51.2,91.63013,7.05,12.26,21.09,24.01
"2017-09-07 00:28:00",997,0.04995207,5466710,21188,452.4,11.01,51.2,91.62822,7.042,12.27,21.1,24.01
"2017-09-07 00:29:00",998,0.05013106,5558528,14125,449.8,11,51.2,91.63001,7.03,12.26,21.07,24.01
"2017-09-07 00:30:00",999,0.04981066,5427864,21188,448.2,11,51.2,91.62889,7.029,12.26,21.09,24.01
"2017-09-07 00:31:00",1000,0.05051332,5456116,21188,446.3,10.99,51.2,91.62701,7.022,12.27,21.08,24.01
"2017-09-07 00:32:00",1001,0.04960737,5558528,17657,444.8,10.99,51.2,91.6264,7.023,12.27,21.08,24.01
"2017-09-07 00:33:00",1002,0.05097735,5537339,21188,443.4,10.98,51.2,91.6279,7.011,12.26,21.09,24.01
"2017-09-07 00:34:00",1003,0.05033213,5452584,17657,442,10.98,51.2,91.62621,7.008,12.27,21.05,24
"2017-09-07 00:35:00",1004,0.05060392,5378423,21188,440.9,10.98,51.2,91.6251,7.008,12.27,21.06,23.99
"2017-09-07 00:36:00",1005,0.05114307,5406675,14125,439.9,10.97,51.2,91.62483,6.992,12.26,21.07,23.99
"2017-09-07 00:37:00",1006,0.05202251,5314857,21188,439,10.96,51.2,91.62344,6.98,12.27,21.07,23.99
"2017-09-07 00:38:00",1007,0.05005592,5569123,14125,438.2,10.97,51.2,91.62225,6.989,12.26,21.05,23.99
"2017-09-07 00:39:00",1008,0.05027689,5551465,14125,437.5,10.96,51.2,91.62244,6.984,12.26,21.04,23.99
"2017-09-07 00:40:00",1009,0.05138392,5431395,17657,436.9,10.95,51.2,91.62096,6.965,12.26,21.07,23.99
"2017-09-07 00:41:00",1010,0.04989241,5547934,21188,436.4,10.95,51.2,91.62197,6.968,12.26,21.07,23.98
"2017-09-07 00:42:00",1011,0.05018409,5533808,21188,435.8,10.94,51.2,91.62301,6.957,12.27,21.05,23.96
"2017-09-07 00:43:00",1012,0.05118947,5441990,31783,435.4,10.94,51.2,91.62546,6.947,12.27,21.05,23.96
"2017-09-07 00:44:00",1013,0.05105468,5399612,21188,434.8,10.93,51.2,91.62585,6.941,12.27,21.05,23.96
"2017-09-07 00:45:00",1014,0.05052216,5526745,24720,434.5,10.93,51.2,91.62583,6.943,12.27,21.04,23.96
"2017-09-07 00:46:00",1015,0.05074976,5590311,17657,433.9,10.94,51.2,91.62982,6.949,12.26,21.05,23.96
"2017-09-07 08:47:00",1016,0.0506938,5438458,24720,433.8,10.94,51.2,91.6319,6.947,12.26,21.05,23.96
"2017-09-07 00:48:00",1017,0.04990732,5494962,14125,433.5,10.94,51.2,91.63116,6.948,12.26,21.05,23.96
"2017-09-07 00:49:00",1018,0.05051774,5554997,21188,433.4,10.94,51.2,91.63259,6.947,12.27,21.05,23.96
"2017-09-07 00:50:00",1019,0.04987473,5441990,24720,433.3,10.94,51.2,91.63388,6.953,12.26,21.05,23.96
"2017-09-07 00:51:00",1020,0.0501885,5438458,17657,433.3,10.94,51.2,91.63601,6.959,12.27,21.05,23.96
"2017-09-07 00:52:00",1021,0.04980403,5526745,14125,433,10.94,51.2,91.63528,6.956,12.26,21.05,23.96
"2017-09-07 00:53:00",1022,0.05010454,5629158,17657,432.9,10.94,51.2,91.63482,6.95,12.26,21.03,23.94
"2017-09-07 00:54:00",1023,0.05008686,5544402,21188,432.7,10.93,51.2,91.63332,6.94,12.27,21.02,23.93
"2017-09-07 00:55:00",1024,0.04919637,5554997,17657,432.5,10.93,51.2,91.63487,6.934,12.26,21.01,23.93
"2017-09-07 00:56:00",1025,0.04964935,5607969,17657,432.3,10.92,51.2,91.63525,6.929,12.26,21.02,23.93
"2017-09-07 00:57:00",1026,0.04990346,5445521,21188,432.3,10.92,51.2,91.63526,6.923,12.26,21.02,23.93
"2017-09-07 00:58:00",1027,0.05042052,5434927,21188,432,10.91,51.2,91.63352,6.912,12.26,21.02,23.93
"2017-09-07 00:59:00",1028,0.05137508,5551465,17657,431.8,10.9,51.2,91.63547,6.902,12.26,21.02,23.93
"2017-09-07 01:00:00",1029,0.05013768,5480836,21188,431.6,10.9,51.2,91.63645,6.903,12.26,21.02,23.93
"2017-09-07 01:01:00",1030,0.04951457,5668004,21188,431.6,10.9,51.2,91.63626,6.898,12.26,21.02,23.93
"2017-09-07 01:02:00",1031,0.05080279,5523214,21188,450.4,10.89,51.2,91.63631,6.89,12.27,21.02,23.92
"2017-09-07 01:03:00",1032,0.04950793,5625626,17657,499.9,10.89,51.2,91.63797,6.881,12.27,21,23.9
"2017-09-07 01:04:00",1033,0.04882515,5576186,17657,544,10.88,51.2,91.63929,6.876,12.26,21,23.9
"2017-09-07 01:05:00",1034,0.05053321,5639752,24720,588.4,10.87,51.2,91.63995,6.863,12.26,20.99,23.9
"2017-09-07 01:06:00",1035,0.0500714,5456116,17657,617.8,10.87,51.2,91.64258,6.862,12.26,21,23.9
"2017-09-07 01:07:00",1036,0.05036528,5251291,21188,630.6,10.86,51.2,91.64294,6.853,12.27,20.99,23.9
"2017-09-07 01:08:00",1037,0.05136846,5434927,17657,637,10.86,51.2,91.64155,6.847,12.27,20.99,23.9
"2017-09-07 01:09:00",1038,0.04999626,5572654,24720,629.1,10.86,51.2,91.63897,6.851,12.27,20.99,23.9
"2017-09-07 01:10:00",1039,0.04945048,5692724,24720,602.1,10.86,51.2,91.63633,6.842,12.26,20.99,23.9
"2017-09-07 01:11:00",1040,0.04953445,5533808,21188,579.8,10.85,51.2,91.63527,6.833,12.27,20.99,23.9
"2017-09-07 01:12:00",1041,0.05107899,5544402,21188,559.6,10.84,51.2,91.6385,6.816,12.26,20.99,23.89
"2017-09-07 01:13:00",1042,0.04870583,5389018,24720,551.1,10.84,51.2,91.63663,6.825,12.26,20.97,23.88
"2017-09-07 01:14:00",1043,0.04934663,5646815,17657,541.3,10.84,51.2,91.63541,6.824,12.27,20.97,23.87
"2017-09-07 01:15:00",1044,0.04855558,5586780,21188,529.3,10.85,51.2,91.63654,6.826,12.26,20.96,23.87
"2017-09-07 01:16:00",1045,0.04932453,5713913,17657,518.2,10.84,51.2,91.63766,6.823,12.26,20.96,23.87
"2017-09-07 01:17:00",1046,0.04960958,5516151,14125,509.2,10.83,51.2,91.63872,6.81,12.26,20.96,23.87
"2017-09-07 01:18:00",1047,0.04998301,5505556,21188,503.9,10.83,51.2,91.63761,6.803,12.26,20.96,23.87
"2017-09-07 01:19:00",1048,0.05040505,5547934,24720,495.6,10.82,51.2,91.63675,6.794,12.27,20.96,23.87
"2017-09-07 01:20:00",1049,0.04863733,5562060,21188,490.8,10.83,51.2,91.6373,6.804,12.26,20.97,23.87
"2017-09-07 01:21:00",1050,0.04946153,5618563,24720,484.4,10.82,51.2,91.63758,6.799,12.27,20.96,23.87
"2017-09-07 01:22:00",1051,0.04981286,5385486,24720,480,10.82,51.2,91.63924,6.793,12.26,20.95,23.85
"2017-09-07 01:23:00",1052,0.05055309,5427864,24720,475.3,10.82,51.2,91.63815,6.79,12.27,20.93,23.84
"2017-09-07 01:24:00",1053,0.04943281,"NAN","NAN",470.8,10.82,51.2,91.63896,6.788,12.27,20.93,23.84
"2017-09-07 01:25:00",1054,0.0496825,5516151,17657,468.2,10.82,51.2,91.63893,6.793,12.26,20.93,23.84
"2017-09-07 01:26:00",1055,0.0489047,5456116,21188,465.3,10.82,51.2,91.63811,6.789,12.27,20.94,23.84
"2017-09-07 01:27:00",1056,0.04907705,5625626,21188,462.5,10.81,51.2,91.63811,6.778,12.27,20.94,23.84
"2017-09-07 01:28:00",1057,0.04825507,5526745,21188,459.4,10.8,51.2,91.63785,6.77,12.26,20.93,23.84
"2017-09-07 01:29:00",1058,0.04955876,5519682,21188,457.6,10.8,51.2,91.63869,6.76,12.26,20.94,23.84
"2017-09-07 01:30:00",1059,0.04908147,5512619,21188,455.7,10.8,51.2,91.63902,6.766,12.27,20.93,23.84
"2017-09-07 01:31:00",1060,0.04897099,5385486,28251,454.1,10.8,51.2,91.63773,6.762,12.26,20.93,23.84
"2017-09-07 01:32:00",1061,0.04776232,5470242,24720,452.9,10.8,51.2,91.63589,6.768,12.26,20.93,23.83
"2017-09-07 01:33:00",1062,0.04805841,5537339,24720,451.5,10.8,51.2,91.63641,6.771,12.26,20.93,23.84
"2017-09-07 01:34:00",1063,0.04791699,5512619,21188,450.2,10.81,51.2,91.63583,6.773,12.26,20.92,23.83
"2017-09-07 01:35:00",1064,0.04844068,5583249,17657,448.9,10.8,51.2,91.63573,6.767,12.26,20.91,23.81
"2017-09-07 01:36:00",1065,0.04898646,5597374,21188,447.7,10.8,51.2,91.63567,6.764,12.26,20.91,23.81
"2017-09-07 01:37:00",1066,0.04848045,5526745,17657,446.7,10.8,51.2,91.63702,6.77,12.26,20.91,23.81
"2017-09-07 01:38:00",1067,0.04898204,5576186,24720,445.4,10.81,51.2,91.63773,6.778,12.26,20.91,23.81
"2017-09-07 01:39:00",1068,0.0496604,5502025,24720,444.2,10.82,51.2,91.64065,6.788,12.27,20.91,23.81
"2017-09-07 01:40:00",1069,0.04897762,5636221,14125,443.2,10.82,51.2,91.64106,6.788,12.26,20.91,23.81
"2017-09-07 01:41:00",1070,0.04945932,5639752,17657,442.4,10.82,51.2,91.64378,6.796,12.27,20.91,23.81
"2017-09-07 01:42:00",1071,0.04859314,5449053,21188,441.5,10.82,51.2,91.64568,6.799,12.26,20.89,23.79
"2017-09-07 01:43:00",1072,0.04790373,5629158,21188,440.9,10.83,51.2,91.64474,6.805,12.26,20.88,23.78
"2017-09-07 01:44:00",1073,0.0481932,5431395,17657,440.2,10.83,51.2,91.64397,6.808,12.26,20.88,23.78
"2017-09-07 01:45:00",1074,0.04682321,5682130,21188,439.7,10.84,51.2,91.64502,6.819,12.26,20.89,23.78
"2017-09-07 01:46:00",1075,0.04877212,5590311,17657,438.9,10.84,51.2,91.64557,6.814,12.26,20.89,23.78
"2017-09-07 01:47:00",1076,0.04777115,5551465,21188,438.5,10.84,51.2,91.64425,6.817,12.27,20.9,23.78
"2017-09-07 01:48:00",1077,0.04739773,5554997,21188,438,10.84,51.2,91.64291,6.818,12.26,20.91,23.78
"2017-09-07 01:49:00",1078,0.04838322,5625626,17657,437.6,10.84,51.2,91.64251,6.82,12.26,20.88,23.78
"2017-09-07 01:50:00",1079,0.04825065,5498493,17657,437.2,10.83,51.2,91.64284,6.813,12.26,20.93,23.78
"2017-09-07 01:51:00",1080,0.04864617,5558528,17657,436.8,10.83,51.2,91.64232,6.808,12.26,20.9,23.78
"2017-09-07 01:52:00",1081,0.04825286,5569123,17657,436.3,10.83,51.2,91.63979,6.808,12.26,20.91,23.78
"2017-09-07 01:53:00",1082,0.04891575,5466710,24720,436,10.82,51.2,91.64053,6.798,12.26,20.91,23.76
"2017-09-07 01:54:00",1083,0.05072103,5579717,24720,435.6,10.82,51.2,91.64134,6.789,12.26,20.88,23.75
"2017-09-07 01:55:00",1084,0.04855778,5576186,21188,435.6,10.82,51.2,91.64185,6.799,12.26,20.87,23.75
"2017-09-07 01:56:00",1085,0.04909694,5632689,21188,435.3,10.82,51.2,91.63979,6.789,12.26,20.89,23.75
"2017-09-07 01:57:00",1086,0.04934663,5826920,17657,435.1,10.82,51.2,91.63836,6.787,12.26,20.85,23.75
"2017-09-07 01:58:00",1087,0.04923836,5569123,21188,434.8,10.82,51.2,91.6418,6.796,12.27,20.88,23.75
"2017-09-07 01:59:00",1088,0.04815121,5403144,21188,434.7,10.83,51.2,91.64235,6.8,12.26,20.88,23.75
"2017-09-07 02:00:00",1089,0.04770486,5615032,31783,434.5,10.83,51.2,91.64305,6.803,12.26,20.89,23.75
"2017-09-07 02:01:00",1090,0.05064369,5502025,24720,434.3,10.82,51.2,91.64206,6.787,12.26,20.9,23.75
"2017-09-07 02:02:00",1091,0.04692928,5600906,17657,459.8,10.83,51.2,91.64384,6.802,12.26,20.86,23.75
"2017-09-07 02:03:00",1092,0.04894668,5646815,17657,558,10.82,51.2,91.64494,6.795,12.26,20.86,23.75
"2017-09-07 02:04:00",1093,0.04856221,5660941,17657,558.9,10.83,51.2,91.64397,6.804,12.27,20.89,23.75
"2017-09-07 02:05:00",1094,0.04970238,5473773,17657,564.7,10.83,51.2,91.64391,6.801,12.26,20.92,23.74
"2017-09-07 02:06:00",1095,0.04926266,5530277,24720,612.2,10.83,51.2,91.64251,6.808,12.26,20.91,23.74
"2017-09-07 02:07:00",1096,0.05087129,5449053,21188,617.8,10.83,51.2,91.64273,6.809,12.27,20.88,23.73
"2017-09-07 02:08:00",1097,0.04973774,5593843,21188,642.2,10.84,51.2,91.64379,6.819,12.26,20.88,23.73
"2017-09-07 02:09:00",1098,0.04975762,5505556,17657,622.4,10.84,51.2,91.64421,6.817,12.26,20.95,23.73
"2017-09-07 02:10:00",1099,0.04951677,5392549,24720,607.5,10.84,51.2,91.64214,6.821,12.26,20.91,23.72
"2017-09-07 02:11:00",1100,0.04977309,5579717,28251,581.2,10.83,51.2,91.64363,6.811,12.26,20.84,23.72
"2017-09-07 02:12:00",1101,0.04977088,5675067,24720,564.9,10.83,51.2,91.64502,6.806,12.26,20.85,23.72
"2017-09-07 10:13:00",1102,0.04977699,5586780,17657,553.4,10.82,51.2,91.64552,6.796,12.26,20.89,23.72
"2017-09-07 02:14:00",1103,0.05094997,5441990,14125,540.2,10.82,51.2,91.64362,6.789,12.27,20.92,23.72
"2017-09-07 02:15:00",1104,0.04768056,5491430,14125,533.1,10.82,51.2,91.64313,6.793,12.26,20.93,23.72
"2017-09-07 02:16:00",1105,0.05021944,5413738,28251,519.7,10.8,51.2,91.64433,6.768,12.26,20.87,23.72
"2017-09-07 02:17:00",1106,0.04900635,5530277,21188,512.6,10.8,51.2,91.64294,6.766,12.26,20.87,23.72
"2017-09-07 02:18:00",1107,0.04893122,5586780,17657,504.3,10.79,51.2,91.63979,6.759,12.26,20.89,23.72
"2017-09-07 02:19:00",1108,0.04830589,5558528,21188,497.2,10.78,51.2,91.63766,6.743,12.26,20.88,23.72
"2017-09-07 02:20:00",1109,0.05057961,5420801,21188,490.8,10.77,51.2,91.63865,6.73,12.26,20.92,23.72
"2017-09-07 02:21:00",1110,0.04900635,5466710,17657,486,10.77,51.2,91.63766,6.729,12.26,20.95,23.72
"2017-09-07 02:22:00",1111,0.05119831,5417270,17657,481.5,10.76,51.2,91.63525,6.711,12.26,20.92,23.72
"2017-09-07 02:23:00",1112,0.04842079,5452584,17657,476.5,10.76,51.2,91.63562,6.708,12.26,20.89,23.72
"2017-09-07 02:24:00",1113,0.04955876,5554997,17657,473.5,10.75,51.2,91.63609,6.704,12.27,20.92,23.72
"2017-09-07 02:25:00",1114,0.05066358,5477305,21188,469.5,10.75,51.2,91.636,6.692,12.26,20.89,23.71
"2017-09-07 02:26:00",1115,0.04887156,5459647,24720,467.3,10.75,51.2,91.63425,6.695,12.26,20.88,23.71
"2017-09-07 02:27:00",1116,0.05125797,"NAN","NAN",464.4,10.74,51.2,91.63307,6.683,12.26,20.86,23.7
"2017-09-07 02:28:00",1117,0.04991672,5629158,21188,462,10.74,51.2,91.63357,6.684,12.26,20.86,23.7
"2017-09-07 02:29:00",1118,0.04978856,5477305,28251,459.4,10.74,51.2,91.63332,6.685,12.26,20.82,23.7
"2017-09-07 02:30:00",1119,0.05077848,5533808,24720,457.1,10.74,51.2,91.63175,6.681,12.26,20.84,23.7
"2017-09-07 02:31:00",1120,0.0500493,5473773,24720,455.1,10.74,51.2,91.63174,6.683,12.26,20.82,23.7
"2017-09-07 02:32:00",1121,0.05154965,5449053,21188,453.7,10.74,51.2,91.63226,6.688,12.26,20.89,23.7
"2017-09-07 02:33:00",1122,0.04998743,5565591,21188,451.8,10.74,51.2,91.63403,6.689,12.26,20.81,23.7
"2017-09-07 02:34:00",1123,0.04883399,5646815,35314,450.7,10.75,51.2,91.63572,6.701,12.26,20.83,23.7
"2017-09-07 02:35:00",1124,0.04909252,5392549,17657,449.2,10.75,51.2,91.63865,6.699,12.26,20.81,23.7
"2017-09-07 02:36:00",1125,0.04983717,5622095,24720,448,10.75,51.2,91.64265,6.701,12.26,20.86,23.7
"2017-09-07 02:37:00",1126,0.04811365,5551465,24720,447.1,10.76,51.2,91.6419,6.706,12.26,20.88,23.7
"2017-09-07 02:38:00",1127,0.04878096,5480836,17657,445.9,10.75,51.2,91.64283,6.705,12.26,20.83,23.7
"2017-09-07 02:39:00",1128,0.04859314,5491430,21188,445.1,10.76,51.2,91.63995,6.716,12.27,20.89,23.7
"2017-09-07 10:40:00",1129,0.05084211,5611500,28251,444.1,10.76,51.2,91.63931,6.707,12.26,20.86,23.7
"2017-09-07 02:41:00",1130,0.04907814,5554997,24720,443.4,10.76,51.2,91.63853,6.712,12.26,20.86,23.7
"2017-09-07 02:42:00",1131,0.0507829,5445521,28251,442.3,10.75,51.2,91.63522,6.701,12.26,20.84,23.69
"2017-09-07 02:43:00",1132,0.05036749,5491430,17657,441.5,10.76,51.2,91.63337,6.71,12.26,20.83,23.68
"2017-09-07 02:44:00",1133,0.04797002,5593843,21188,441.1,10.78,51.2,91.63254,6.737,12.26,20.83,23.67
"2017-09-07 02:45:00",1134,0.05014873,5618563,21188,440.4,10.78,51.2,91.63293,6.734,12.26,20.82,23.67
"2017-09-07 02:46:00",1135,0.04898204,5505556,28251,439.9,10.78,51.2,91.63335,6.739,12.26,20.83,23.67
"2017-09-07 02:47:00",1136,0.04922952,5664472,24720,439.3,10.79,51.2,91.63335,6.746,12.26,20.84,23.67
"2017-09-07 02:48:00",1137,0.04864396,5593843,21188,439,10.79,51.2,91.6325,6.756,12.26,20.83,23.67
"2017-09-07 02:49:00",1138,0.05077627,5456116,21188,438.4,10.8,51.2,91.63389,6.764,12.26,20.84,23.67
"2017-09-07 02:50:00",1139,0.05109446,5636221,21188,438,10.81,51.2,91.63519,6.773,12.26,20.88,23.67
"2017-09-07 02:51:00",1140,0.05032771,5586780,17657,437.6,10.82,51.2,91.63491,6.791,12.26,20.87,23.67
"2017-09-07 02:52:00",1141,0.04990567,5544402,17657,437.6,10.83,51.2,91.632,6.811,12.26,20.82,23.67
"2017-09-07 02:53:00",1142,0.04908589,5526745,28251,437.1,10.84,51.2,91.63305,6.823,12.26,20.86,23.67
"2017-09-07 02:54:00",1143,0.04935105,5487899,21188,436.6,10.84,51.2,91.63581,6.82,12.26,20.88,23.67
"2017-09-07 02:55:00",1144,0.04975099,5523214,24720,436.7,10.85,51.2,91.63334,6.83,12.26,20.86,23.67
"2017-09-07 02:56:00",1145,0.04820424,5491430,24720,436.7,10.85,51.2,91.63217,6.836,12.26,20.88,23.67
"2017-09-07 02:57:00",1146,0.05019955,5516151,24720,436.4,10.85,51.2,91.63305,6.833,12.27,20.87,23.67
"2017-09-07 02:58:00",1147,0.05028794,5466710,24720,436,10.85,51.2,91.63409,6.835,12.26,20.88,23.67
"2017-09-07 02:59:00",1148,0.04990788,5540871,17657,435.8,10.86,51.2,91.63165,6.844,12.26,20.86,23.67
"2017-09-07 03:00:00",1149,0.05090001,5537339,17657,435.4,10.86,51.2,91.6302,6.847,12.26,20.85,23.66
"2017-09-07 03:01:00",1150,0.04871025,5374892,24720,435.2,10.87,51.2,91.63235,6.862,12.26,20.88,23.66
"2017-09-07 03:02:00",1151,0.04815121,5565591,17657,441.8,10.88,51.2,91.63247,6.874,12.26,20.83,23.64
"2017-09-07 03:03:00",1152,0.04848929,5502025,17657,508.9,10.88,51.2,91.63052,6.868,12.26,20.85,23.64
"2017-09-07 03:04:00",1153,0.04704639,5540871,21188,537.3,10.88,51.2,91.63142,6.877,12.26,20.82,23.64
"2017-09-07 03:05:00",1154,0.04805178,5544402,14125,553.6,10.88,51.2,91.63182,6.868,12.26,20.86,23.64
"2017-09-07 03:06:00",1155,0.04999185,5441990,17657,592.7,10.88,51.2,91.63229,6.873,12.26,20.84,23.64
"2017-09-07 03:07:00",1156,0.04978856,5544402,17657,636,10.89,51.2,91.63494,6.885,12.26,20.86,23.64
"2017-09-07 03:08:00",1157,0.04939966,5530277,17657,633.2,10.89,51.2,91.63569,6.886,12.26,20.87,23.64
"2017-09-07 03:09:00",1158,0.0489268,5583249,17657,623.7,10.9,51.2,91.63737,6.898,12.26,20.88,23.64
"2017-09-07 03:10:00",1159,0.04941955,5459647,17657,596.8,10.89,51.2,91.64,6.885,12.26,20.86,23.64
"2017-09-07 03:11:00",1160,0.0499587,5466710,21188,578.4,10.88,51.2,91.64218,6.875,12.26,20.88,23.64
"2017-09-07 03:12:00",1161,0.05062602,5491430,21188,564.9,10.88,51.2,91.64073,6.868,12.26,20.85,23.64
"2017-09-07 03:13:00",1162,0.04978414,5512619,17657,553.2,10.88,51.2,91.64079,6.869,12.26,20.83,23.64
"2017-09-07 03:14:00",1163,0.04931349,5646815,21188,540.8,10.87,51.2,91.64247,6.856,12.26,20.83,23.64
"2017-09-07 03:15:00",1164,0.04859756,5403144,21188,530.2,10.87,51.2,91.64339,6.859,12.26,20.85,23.64
"2017-09-07 03:16:00",1165,0.04750158,5456116,21188,521.5,10.86,51.2,91.64254,6.853,12.26,20.85,23.64
"2017-09-07 03:17:00",1166,0.04824402,5629158,14125,513.9,10.86,51.2,91.64149,6.851,12.26,20.84,23.64
"2017-09-07 03:18:00",1167,0.04848708,5558528,17657,505.7,10.85,51.2,91.64255,6.84,12.26,20.84,23.64
