"TOA5","indoorair","CR1000","47257","CR1000.Std.31.08","CPU:indoorair.cr1","45683","tsdata"
"TIMESTAMP","RECORD","dusttrak2_analog_pm25","dc1100_pm_small","dc1100_pm_large","li840a_CO2","li840a_H2O","li840a_cell_T","li840a_cell_P","li840a_dewpoint","li840a_pwr_src","typeK_amb_T","logger_self_T"
"TS","RN","mg/m^3","counts/m^3","counts/m^3","ppm","ppth","degC","kPa","degC","Vdc","degC","degC"
"","","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-08-24 03:20:00",193,0.005832165,812237,14125,421.3454,7.745684,51.20695,91.39265,1.983312,12.27318,23.06,26.62
"2018-08-24 03:21:00",194,0.005993455,826363,14125,421.0001,7.742115,51.20753,91.39556,1.977324,12.27411,23.05,26.62
"2018-08-24 03:22:00",195,0.005955882,872272,10594,420.9033,7.752924,51.20695,91.39416,1.996637,12.27397,23.05,26.62
"2018-08-24 03:23:00",196,0.005728283,836957,17657,421.0218,7.760241,51.20785,91.39481,2.009943,12.27329,23.05,26.62
"2018-08-24 03:24:00",197,0.005863064,822831,10594,420.5635,7.751668,51.21025,91.39806,1.994967,12.27468,23.05,26.62
"2018-08-24 03:25:00",198,0.005834333,872272,17657,420.4016,7.743472,51.20874,91.3997,1.980408,12.2734,23.05,26.61
"2018-08-24 03:26:00",199,0.0058277,826363,10594,420.3631,7.740566,51.20912,91.40079,1.975323,12.27376,23.03,26.61
"2018-08-24 03:27:00",200,0.005697327,861677,10594,420.1731,7.745562,51.20986,91.40196,1.984536,12.27431,23.03,26.61
"2018-08-24 03:28:00",201,0.005787919,826363,7062,420.1508,7.745826,51.20851,91.39924,1.984588,12.2742,23.04,26.62
"2018-08-24 03:29:00",202,0.005947011,882866,14125,419.9801,7.747401,51.20708,91.39838,1.987308,12.27364,23.05,26.62
"2018-08-24 03:30:00",203,0.00569511,836957,14125,419.9256,7.748053,51.20918,91.39854,1.988509,12.27511,23.05,26.62
"2018-08-24 03:31:00",204,0.005659754,879335,3531,419.6975,7.75022,51.20718,91.39812,1.992359,12.27443,23.02,26.62
"2018-08-24 03:32:00",205,0.00580117,868740,10594,419.4987,7.757155,51.20798,91.39766,2.004805,12.27387,23.04,26.62
"2018-08-24 03:33:00",206,0.005626606,868740,14125,419.3104,7.751551,51.20784,91.40087,1.995183,12.27374,23.02,26.62
"2018-08-24 03:34:00",207,0.00578349,"NAN","NAN",419.4553,7.761726,51.20776,91.40063,2.013512,12.27399,23.04,26.62
"2018-08-24 03:35:00",208,0.005765812,904055,14125,419.268,7.765974,51.20739,91.4032,2.021565,12.27374,23.02,26.62
"2018-08-24 03:36:00",209,0.005909438,886398,10594,419.2583,7.774453,51.20829,91.40328,2.036854,12.2734,23.04,26.62
"2018-08-24 03:37:00",210,0.005728247,925244,10594,419.3653,7.78092,51.20912,91.4015,2.048223,12.27411,23.01,26.62
"2018-08-24 03:38:00",211,0.005920486,889929,10594,419.2746,7.782268,51.21007,91.39796,2.050106,12.27329,23.05,26.62
"2018-08-24 03:39:00",212,0.005838729,911118,14125,419.1542,7.781931,51.20985,91.40063,2.049913,12.27397,23.03,26.62
"2018-08-24 03:40:00",213,0.005712779,907586,10594,418.9297,7.788196,51.20708,91.4022,2.061416,12.27399,23.03,26.62
"2018-08-24 03:41:00",214,0.005522811,833426,10594,418.6775,7.786074,51.20874,91.40348,2.057801,12.27397,22.95,26.62
"2018-08-24 03:42:00",215,0.005905307,868740,14125,418.7494,7.787336,51.20821,91.40218,2.059871,12.27422,22.97,26.61
"2018-08-24 03:43:00",216,0.006035614,889929,14125,418.6787,7.788428,51.20739,91.39609,2.060901,12.27352,23,26.62
"2018-08-24 03:44:00",217,0.005936141,907586,10594,418.5732,7.791305,51.20896,91.39527,2.065938,12.27397,22.96,26.61
"2018-08-24 03:45:00",218,0.005920642,904055,14125,418.4566,7.79745,51.20867,91.3876,2.075812,12.27364,22.96,26.61
"2018-08-24 03:46:00",219,0.0059405,879335,10594,418.2711,7.794756,51.20807,91.39017,2.071369,12.27454,23.01,26.62
"2018-08-24 03:47:00",220,0.005839007,949964,14125,418.0684,7.79986,51.20866,91.4012,2.082232,12.27445,23.02,26.62
"2018-08-24 03:48:00",221,0.005677802,896992,14125,418.0831,7.802337,51.20829,91.40073,2.086607,12.27363,23.01,26.62
"2018-08-24 03:49:00",222,0.005956204,914649,10594,418.0934,7.809386,51.20918,91.40208,2.099467,12.27454,23.02,26.62
"2018-08-24 03:50:00",223,0.00613311,893461,14125,418.109,7.820721,51.20753,91.40004,2.119465,12.27422,23.04,26.62
"2018-08-24 03:51:00",224,0.006053483,974684,10594,418.121,7.816916,51.20851,91.38597,2.110492,12.27386,23.04,26.62
"2018-08-24 03:52:00",225,0.006303069,946433,10594,417.8711,7.81946,51.20807,91.38538,2.114959,12.27386,23.01,26.62
"2018-08-24 03:53:00",226,0.006296385,988810,14125,417.9881,7.82724,51.2098,91.3968,2.130633,12.27353,23.03,26.62
"2018-08-24 03:54:00",227,0.006073176,967621,10594,417.7172,7.811947,51.20985,91.40619,2.104685,12.27477,22.99,26.62
"2018-08-24 03:55:00",228,0.006563657,946433,10594,417.8096,7.823048,51.20798,91.40627,2.124586,12.27364,22.99,26.62
"2018-08-24 03:56:00",229,0.006347091,981747,14125,417.7595,7.814494,51.20985,91.40463,2.109012,12.27352,23.02,26.62
"2018-08-24 03:57:00",230,0.006340436,988810,14125,417.7756,7.82199,51.20806,91.40311,2.122209,12.27443,23.01,26.62
"2018-08-24 03:58:00",231,0.006510554,974684,10594,418.0547,7.827192,51.20889,91.40299,2.131511,12.27387,23.01,26.62
"2018-08-24 03:59:00",232,0.006468554,1024125,14125,417.8534,7.834971,51.20874,91.40033,2.14502,12.27374,22.99,26.62
"2018-08-24 04:00:00",233,0.006442024,964090,10594,417.8403,7.834404,51.20851,91.39819,2.143682,12.27374,22.95,26.62
"2018-08-24 04:01:00",234,0.006503881,967621,14125,417.7214,7.836282,51.2073,91.40013,2.147338,12.27457,22.93,26.62
"2018-08-24 04:02:00",235,0.006687271,932307,10594,417.6932,7.837754,51.20896,91.40021,2.149982,12.27386,22.91,26.62
"2018-08-24 04:03:00",236,0.006457637,995873,17657,417.4559,7.842785,51.20821,91.40072,2.159056,12.27411,22.91,26.62
"2018-08-24 04:04:00",237,0.006557113,971153,10594,417.6356,7.844429,51.2065,91.39828,2.161618,12.27454,22.91,26.62
"2018-08-24 04:05:00",238,0.006453221,964090,14125,417.2596,7.83962,51.20829,91.40036,2.153347,12.2734,22.9,26.62
"2018-08-24 04:06:00",239,0.006755955,1006468,14125,417.1861,7.844875,51.20798,91.40094,2.162822,12.27503,22.93,26.62
"2018-08-24 04:07:00",240,0.006870983,1020593,7062,417.1742,7.857397,51.20941,91.40202,2.185329,12.27454,22.94,26.62
"2018-08-24 04:08:00",241,0.006495313,957027,14125,416.9532,7.85433,51.20662,91.40199,2.179864,12.27353,22.93,26.62
"2018-08-24 04:09:00",242,0.00635826,939370,10594,416.9903,7.853089,51.20829,91.40246,2.177721,12.27443,22.91,26.62
"2018-08-24 04:10:00",243,0.00651067,992342,10594,417.064,7.859039,51.2094,91.40186,2.188252,12.27454,22.9,26.62
"2018-08-24 04:11:00",244,0.006552615,978216,10594,417.147,7.860274,51.20866,91.40068,2.190268,12.27434,22.89,26.62
"2018-08-24 04:12:00",245,0.006625501,978216,7062,417.454,7.86401,51.20873,91.3996,2.19677,12.27397,22.9,26.62
"2018-08-24 04:13:00",246,0.006519416,1002936,14125,417.0633,7.870574,51.21052,91.39938,2.208433,12.27466,22.9,26.62
"2018-08-24 04:14:00",247,0.006629875,999405,10594,417.2941,7.873374,51.20867,91.40064,2.21361,12.2748,22.92,26.62
"2018-08-24 04:15:00",248,0.006490653,967621,14125,417.285,7.877955,51.20963,91.40285,2.222111,12.27397,22.91,26.62
"2018-08-24 04:16:00",249,0.006618796,995873,10594,417.3583,7.881561,51.21025,91.4042,2.228732,12.27364,22.91,26.62
"2018-08-24 04:17:00",250,0.006879518,992342,17657,421.3593,7.889534,51.21007,91.40578,2.243153,12.27329,22.93,26.62
"2018-08-24 04:18:00",251,0.006482017,1027656,14125,420.4404,7.893131,51.21119,91.40652,2.249663,12.2742,22.95,26.62
"2018-08-24 04:19:00",252,0.006769218,1048845,14125,418.2211,7.900692,51.20889,91.40894,2.263465,12.27399,22.99,26.62
"2018-08-24 04:20:00",253,0.006921636,1041782,14125,417.8342,7.900121,51.20628,91.40736,2.262203,12.27409,22.97,26.62
"2018-08-24 04:21:00",254,0.006682973,1052377,14125,417.6823,7.902221,51.20672,91.40736,2.265937,12.27466,22.94,26.62
"2018-08-24 04:22:00",255,0.006702831,1066502,14125,417.5657,7.901353,51.20821,91.40765,2.264442,12.27422,22.92,26.62
"2018-08-24 04:23:00",256,0.006793399,1052377,10594,417.7493,7.902932,51.20807,91.40908,2.267462,12.275,22.89,26.62
"2018-08-24 04:24:00",257,0.006864087,995873,10594,417.4107,7.904288,51.20776,91.40839,2.269766,12.27411,22.9,26.62
"2018-08-24 04:25:00",258,0.006581244,1077097,17657,417.5589,7.906471,51.20918,91.40799,2.27358,12.2734,22.89,26.62
"2018-08-24 04:26:00",259,0.00651494,1034719,10594,417.5426,7.909124,51.20628,91.40935,2.278491,12.27454,22.91,26.62
"2018-08-24 04:27:00",260,0.006599107,992342,10594,417.439,7.912119,51.20957,91.40904,2.283756,12.27434,22.92,26.62
"2018-08-24 04:28:00",261,0.006965873,1062971,14125,417.6978,7.915107,51.2103,91.41029,2.289247,12.27431,22.91,26.62
"2018-08-24 04:29:00",262,0.006588004,1070034,10594,417.3454,7.918873,51.21002,91.40547,2.295177,12.27411,22.9,26.62
"2018-08-24 04:30:00",263,0.006815552,1002936,7062,417.5555,7.92204,51.20918,91.40471,2.300669,12.27511,22.92,26.62
"2018-08-24 04:31:00",264,0.006963564,1034719,3531,417.0397,7.925803,51.20851,91.40399,2.307228,12.27466,22.89,26.62
"2018-08-24 04:32:00",265,0.006808871,1031188,7062,417.4404,7.928571,51.20753,91.4055,2.312357,12.27364,22.9,26.62
"2018-08-24 04:33:00",266,0.006811061,1073565,14125,417.4156,7.931602,51.20762,91.40556,2.317733,12.27374,22.89,26.62
"2018-08-24 04:34:00",267,0.006883961,1027656,14125,417.4238,7.933598,51.20784,91.40517,2.321208,12.2734,22.89,26.62
"2018-08-24 04:35:00",268,0.007043039,1048845,10594,417.416,7.940095,51.2098,91.4082,2.333156,12.2748,22.89,26.62
"2018-08-24 04:36:00",269,0.007018723,1041782,3531,417.2297,7.944892,51.20896,91.40696,2.341445,12.27352,22.89,26.61
"2018-08-24 04:37:00",270,0.007016506,1052377,10594,417.4429,7.952271,51.2089,91.40668,2.354436,12.27387,22.88,26.61
"2018-08-24 04:38:00",271,0.007164544,"NAN","NAN",417.4698,7.955174,51.20806,91.40636,2.359509,12.27431,22.87,26.6
"2018-08-24 04:39:00",272,0.007171168,1080628,3531,417.2785,7.963211,51.2094,91.40752,2.373865,12.27363,22.87,26.6
"2018-08-24 04:40:00",273,0.006634223,1077097,14125,417.4548,7.965555,51.2098,91.40619,2.377795,12.27468,22.87,26.59
"2018-08-24 04:41:00",274,0.007133596,1087691,7062,417.5377,7.975344,51.20874,91.40254,2.394476,12.27363,22.86,26.59
"2018-08-24 04:42:00",275,0.007374443,1112412,10594,417.236,7.976159,51.20806,91.40449,2.396215,12.2742,22.86,26.59
"2018-08-24 04:43:00",276,0.007005431,1098286,10594,417.3619,7.981782,51.20843,91.40379,2.406004,12.27376,22.88,26.59
"2018-08-24 04:44:00",277,0.007206506,1091223,14125,417.9481,7.991256,51.20896,91.40864,2.423404,12.27431,22.89,26.59
"2018-08-24 04:45:00",278,0.007131377,1126537,7062,418.0701,7.99969,51.20821,91.41143,2.438649,12.27387,22.93,26.59
"2018-08-24 04:46:00",279,0.006967862,1073565,10594,417.8676,8.009062,51.20806,91.41212,2.455206,12.27511,22.97,26.59
"2018-08-24 04:47:00",280,0.00703194,1119474,14125,418.5792,8.021139,51.20829,91.41201,2.476363,12.27431,22.97,26.59
"2018-08-24 04:48:00",281,0.007484916,1031188,10594,418.2448,8.022408,51.20753,91.41528,2.479089,12.27364,22.97,26.59
"2018-08-24 04:49:00",282,0.007405369,1123006,10594,418.0734,8.026396,51.20785,91.4179,2.486479,12.27431,22.97,26.59
"2018-08-24 04:50:00",283,0.007370013,1105349,7062,418.0396,8.031843,51.20617,91.4164,2.495782,12.27422,22.96,26.59
"2018-08-24 04:51:00",284,0.007319191,1137132,10594,418.0395,8.037412,51.20673,91.41351,2.505079,12.27363,22.96,26.59
"2018-08-24 04:52:00",285,0.007526897,1123006,14125,417.8979,8.038976,51.20762,91.41354,2.50782,12.27352,22.97,26.59
"2018-08-24 04:53:00",286,0.007221966,1098286,7062,418.4668,8.062407,51.20821,91.41503,2.548959,12.27422,22.92,26.59
"2018-08-24 04:54:00",287,0.007358964,1098286,7062,418.0518,8.060076,51.20673,91.41631,2.54509,12.27386,23,26.59
"2018-08-24 04:55:00",288,0.007038677,1158321,14125,418.2054,8.066815,51.20717,91.41834,2.557164,12.2734,22.97,26.59
"2018-08-24 04:56:00",289,0.007226576,1133600,14125,418.0257,8.074907,51.20753,91.41913,2.571383,12.27376,22.96,26.59
"2018-08-24 04:57:00",290,0.007261894,1108880,10594,418.1418,8.083317,51.20539,91.42049,2.586224,12.27386,23,26.59
"2018-08-24 04:58:00",291,0.007359086,1108880,7062,418.6751,8.096626,51.20684,91.41561,2.608619,12.27376,22.98,26.59
"2018-08-24 04:59:00",292,0.007323711,1147726,10594,418.8588,8.098789,51.2065,91.41508,2.612302,12.27363,22.98,26.59
"2018-08-24 05:00:00",293,0.007237517,1137132,10594,419.0923,8.109916,51.20918,91.41283,2.631255,12.27431,23,26.59
"2018-08-24 05:01:00",294,0.007387754,1175978,10594,419.8725,8.13431,51.20753,91.41332,2.673607,12.27295,23,26.59
"2018-08-24 05:02:00",295,0.007416467,1123006,7062,420.8461,8.150386,51.20829,91.41081,2.701003,12.27443,22.98,26.59
"2018-08-24 05:03:00",296,0.00752031,1101817,21188,421.1501,8.156035,51.20844,91.40745,2.71025,12.27468,22.96,26.59
"2018-08-24 05:04:00",297,0.007555656,1140663,10594,420.2147,8.151718,51.20717,91.40826,2.702926,12.27397,22.98,26.59
"2018-08-24 05:05:00",298,0.00737667,1137132,10594,421.868,8.187961,51.20807,91.40955,2.765589,12.27431,23,26.59
"2018-08-24 05:06:00",299,0.007617514,1175978,10594,420.7095,8.183708,51.20753,91.40791,2.758018,12.27434,22.99,26.59
"2018-08-24 05:07:00",300,0.007489352,1123006,10594,421.4538,8.18657,51.2065,91.40626,2.762655,12.2742,23.01,26.59
"2018-08-24 05:08:00",301,0.007586571,1214824,14125,422.0196,8.202519,51.2065,91.40752,2.790284,12.2742,23.01,26.59
"2018-08-24 05:09:00",302,0.007774388,1130069,10594,421.8689,8.216086,51.20776,91.40763,2.813597,12.27353,22.96,26.59
"2018-08-24 05:10:00",303,0.007818578,1225418,10594,420.9376,8.216496,51.20673,91.40672,2.814161,12.27409,22.96,26.59
"2018-08-24 05:11:00",304,0.00816328,1221887,10594,420.3919,8.229546,51.20752,91.40585,2.836398,12.27434,22.95,26.59
"2018-08-24 05:12:00",305,0.007697045,1165384,10594,420.4265,8.239474,51.20762,91.40129,2.852689,12.27431,22.97,26.59
"2018-08-24 05:13:00",306,0.00790475,1207761,17657,420.8619,8.244613,51.2065,91.39867,2.861071,12.2742,22.95,26.59
"2018-08-24 05:14:00",307,0.007575513,1186572,14125,421.005,8.258726,51.2073,91.39759,2.885026,12.27364,22.94,26.59
"2018-08-24 05:15:00",308,0.007847298,1186572,7062,419.5458,8.2861,51.20605,91.39318,2.931003,12.27329,22.91,26.59
"2018-08-24 05:16:00",309,0.008074891,1190104,14125,419.8478,8.284014,51.20561,91.39561,2.927829,12.27295,22.91,26.59
"2018-08-24 05:17:00",310,0.008090357,1204230,14125,420.0432,8.27609,51.20821,91.39581,2.914368,12.27434,22.92,26.59
"2018-08-24 05:18:00",311,0.008032906,1236013,14125,419.2907,8.291459,51.20561,91.39502,2.940414,12.27374,22.91,26.59
"2018-08-24 05:19:00",312,0.00806826,1197167,10594,419.2957,8.307314,51.2073,91.39364,2.967139,12.27411,22.87,26.59
"2018-08-24 05:20:00",313,0.008096985,1147726,10594,419.4084,8.303849,51.20471,91.39423,2.961357,12.27443,22.89,26.59
"2018-08-24 05:21:00",314,0.008110243,1197167,14125,419.3912,8.317641,51.20583,91.39692,2.985171,12.27363,22.9,26.59
"2018-08-24 05:22:00",315,0.008231773,1225418,10594,419.681,8.322444,51.20708,91.39491,2.993016,12.27492,22.89,26.59
"2018-08-24 05:23:00",316,0.008198628,1197167,7062,420.3933,8.331412,51.20539,91.39417,3.0081,12.27454,22.92,26.59
"2018-08-24 05:24:00",317,0.007946729,1172446,10594,420.267,8.340136,51.20776,91.39433,3.022896,12.27283,22.88,26.59
"2018-08-24 05:25:00",318,0.007971034,1175978,14125,419.5975,8.342427,51.20583,91.39333,3.026617,12.27397,22.91,26.59
"2018-08-24 05:26:00",319,0.008030695,1154789,7062,419.1937,8.359984,51.20561,91.39477,3.05652,12.27454,22.89,26.59
"2018-08-24 05:27:00",320,0.008158854,1228950,10594,419.2395,8.366583,51.20707,91.39443,3.06762,12.27353,22.89,26.59
"2018-08-24 05:28:00",321,0.007891487,1158321,7062,419.5642,8.367562,51.20694,91.39198,3.068886,12.27397,22.91,26.59
"2018-08-24 05:29:00",322,0.007876107,1140663,3531,419.3575,8.37599,51.20739,91.3929,3.083239,12.27397,22.91,26.59
"2018-08-24 05:30:00",323,0.007639752,1140663,7062,419.0938,8.399061,51.20594,91.39072,3.121771,12.27376,22.91,26.59
"2018-08-24 05:31:00",324,0.007451913,1101817,7062,419.0782,8.41877,51.20784,91.39043,3.154834,12.27329,22.9,26.59
"2018-08-24 05:32:00",325,0.007551316,1115943,7062,418.7142,8.415569,51.20685,91.39063,3.149503,12.27318,22.9,26.59
"2018-08-24 05:33:00",326,0.007476171,1080628,7062,418.2147,8.431168,51.20516,91.39065,3.175668,12.27272,22.9,26.59
"2018-08-24 05:34:00",327,0.007542439,1045314,10594,418.2802,8.426395,51.20538,91.39007,3.167568,12.27409,22.89,26.59
"2018-08-24 05:35:00",328,0.007372287,999405,3531,418.1049,8.435079,51.20685,91.39362,3.18268,12.27341,22.9,26.59
"2018-08-24 05:36:00",329,0.007191088,1034719,7062,417.5756,8.474532,51.20784,91.3928,3.248532,12.27363,22.89,26.59
"2018-08-24 05:37:00",330,0.007133627,1034719,7062,417.9305,8.490533,51.2065,91.39314,3.275248,12.27397,22.9,26.58
"2018-08-24 05:38:00",331,0.00697463,1034719,7062,417.748,8.504256,51.20707,91.39108,3.297773,12.27399,22.9,26.58
"2018-08-24 05:39:00",332,0.00709853,985279,3531,417.7828,8.491536,51.20583,91.39101,3.276578,12.27386,22.9,26.57
"2018-08-24 05:40:00",333,0.007019085,949964,7062,417.3056,8.520815,51.20594,91.39198,3.325423,12.27376,22.92,26.57
"2018-08-24 05:41:00",334,0.006650038,949964,3531,417.0154,8.543785,51.20449,91.39275,3.36365,12.2734,22.87,26.56
"2018-08-24 05:42:00",335,0.006599151,957027,7062,417.2215,8.560251,51.2065,91.39303,3.390955,12.27443,22.85,26.56
"2018-08-24 05:43:00",336,0.006440011,"NAN","NAN",418.1624,8.591011,51.20504,91.38927,3.441172,12.27353,22.87,26.56
"2018-08-24 05:44:00",337,0.006393564,868740,7062,417.8789,8.588812,51.20673,91.38831,3.43738,12.2734,22.86,26.56
"2018-08-24 05:45:00",338,0.006386898,872272,3531,417.4046,8.59294,51.20707,91.38803,3.444162,12.27364,22.89,26.56
"2018-08-24 05:46:00",339,0.006033338,836957,10594,418.7757,8.646824,51.20716,91.39091,3.533183,12.27466,22.9,26.56
"2018-08-24 05:47:00",340,0.006137158,829894,7062,417.3038,8.626484,51.20739,91.38874,3.499438,12.27374,22.91,26.56
"2018-08-24 05:48:00",341,0.006101782,829894,7062,417.2813,8.65924,51.20572,91.39185,3.553684,12.27353,22.88,26.56
"2018-08-24 05:49:00",342,0.0060642,801642,3531,417.0619,8.643094,51.20605,91.39008,3.526907,12.27363,22.89,26.56
"2018-08-24 05:50:00",343,0.005823337,769859,7062,416.6534,8.689446,51.20673,91.38851,3.60247,12.27227,22.89,26.56
"2018-08-24 05:51:00",344,0.005785758,872272,10594,416.6177,8.708453,51.20617,91.39095,3.633888,12.27411,22.89,26.56
"2018-08-24 05:52:00",345,0.005907533,776922,7062,416.4788,8.703318,51.20606,91.39421,3.626035,12.27295,22.91,26.56
"2018-08-24 05:53:00",346,0.005227238,752202,7062,416.8282,8.730596,51.20684,91.39401,3.670353,12.27399,22.91,26.56
"2018-08-24 05:54:00",347,0.004984198,762796,10594,416.5388,8.760137,51.2065,91.39266,3.718143,12.27397,22.86,26.56
"2018-08-24 05:55:00",348,0.005348651,727482,7062,416.8112,8.784242,51.20784,91.39276,3.757169,12.27295,22.87,26.56
"2018-08-24 05:56:00",349,0.004917721,741608,14125,416.708,8.801675,51.20798,91.39393,3.78548,12.27411,22.87,26.56
"2018-08-24 05:57:00",350,0.005432462,755733,14125,416.8647,8.822081,51.20717,91.39432,3.818473,12.27306,22.88,26.56
"2018-08-24 05:58:00",351,0.005140749,716887,7062,417.6948,8.831394,51.20673,91.39707,3.833855,12.27374,22.89,26.56
"2018-08-24 05:59:00",352,0.005145117,685104,7062,418.1348,8.856071,51.20571,91.40001,3.874007,12.27376,22.89,26.56
"2018-08-24 06:00:00",353,0.004725258,660384,7062,418.2477,8.859933,51.20628,91.3988,3.880023,12.27363,22.92,26.56
"2018-08-24 06:01:00",354,0.004846752,692167,10594,418.0692,8.874577,51.20776,91.402,3.904008,12.27341,22.95,26.56
"2018-08-24 06:02:00",355,0.004959414,646258,14125,416.5775,8.8891,51.20717,91.39857,3.926721,12.27431,22.91,26.56
"2018-08-24 06:03:00",356,0.004641208,628601,7062,416.5836,8.910729,51.20673,91.40184,3.961763,12.27466,22.88,26.56
"2018-08-24 06:04:00",357,0.004616884,642726,10594,416.7935,8.917975,51.20684,91.40278,3.973452,12.27341,22.87,26.56
"2018-08-24 06:05:00",358,0.004683157,610943,10594,417.4903,8.938567,51.2065,91.40097,4.006036,12.27374,22.91,26.56
"2018-08-24 06:06:00",359,0.004566034,614475,7062,417.8032,8.945377,51.20662,91.39649,4.016164,12.27341,22.92,26.56
"2018-08-24 06:07:00",360,0.004424606,582692,7062,418.8658,8.987266,51.20807,91.39566,4.082548,12.27352,22.95,26.56
"2018-08-24 06:08:00",361,0.004214681,596817,10594,418.6204,8.97198,51.20695,91.39553,4.058193,12.27386,22.94,26.56
"2018-08-24 06:09:00",362,0.004327365,607412,7062,418.2447,8.972503,51.20662,91.39452,4.058956,12.27353,22.96,26.56
"2018-08-24 06:10:00",363,0.004062203,554440,10594,418.8257,9.011587,51.20717,91.39385,4.120736,12.27318,22.97,26.56
"2018-08-24 06:11:00",364,0.00423455,526188,7062,418.1215,9.002559,51.20538,91.39703,4.106974,12.27386,22.96,26.56
"2018-08-24 06:12:00",365,0.00377715,540314,10594,418.4539,9.041942,51.20572,91.40025,4.169623,12.27341,22.98,26.56
"2018-08-24 06:13:00",366,0.004051141,508531,10594,418.3581,9.06174,51.20538,91.39305,4.1997,12.2742,22.96,26.56
"2018-08-24 06:14:00",367,0.003940656,536782,7062,417.454,9.049616,51.20662,91.39413,4.180782,12.27399,22.97,26.56
"2018-08-24 06:15:00",368,0.003949492,543845,21188,420.7245,9.101297,51.20605,91.39697,4.262341,12.27295,23.05,26.56
"2018-08-24 06:16:00",369,0.003792606,568566,21188,419.3336,9.12847,51.20605,91.39788,4.305043,12.2742,23.01,26.56
"2018-08-24 06:17:00",370,0.003562801,515594,10594,420.1691,9.131358,51.20572,91.39977,4.309857,12.27353,22.99,26.56
"2018-08-24 06:18:00",371,0.003509768,508531,10594,420.045,9.14799,51.20761,91.40121,4.336069,12.27443,22.97,26.56
"2018-08-24 06:19:00",372,0.003503138,508531,10594,419.803,9.151353,51.20829,91.40086,4.341249,12.27409,22.98,26.56
"2018-08-24 06:20:00",373,0.003273334,494405,7062,419.5605,9.181262,51.20639,91.4025,4.388083,12.27364,22.96,26.56
"2018-08-24 06:21:00",374,0.00323356,508531,14125,419.6111,9.180495,51.20784,91.39764,4.386123,12.27409,22.96,26.56
"2018-08-24 06:22:00",375,0.003394863,483810,14125,419.4089,9.188316,51.20662,91.3943,4.397754,12.27376,22.95,26.56
"2018-08-24 06:23:00",376,0.003235768,452027,3531,418.456,9.194343,51.20762,91.39822,4.407729,12.2742,22.95,26.56
"2018-08-24 06:24:00",377,0.00316064,469685,17657,417.9242,9.209281,51.20739,91.39667,4.430664,12.27318,22.92,26.56
"2018-08-24 06:25:00",378,0.002886643,462622,14125,417.8286,9.215636,51.20776,91.39746,4.44065,12.27434,22.91,26.56
"2018-08-24 06:26:00",379,0.003001544,480279,10594,417.146,9.226308,51.20784,91.39577,4.456907,12.2742,22.91,26.56
"2018-08-24 06:27:00",380,0.003310894,459090,10594,417.0727,9.232555,51.20617,91.3942,4.466332,12.27387,22.92,26.56
"2018-08-24 06:28:00",381,0.003204831,469685,10594,416.8987,9.242758,51.20561,91.3952,4.482268,12.27363,22.87,26.56
"2018-08-24 06:29:00",382,0.002997125,469685,7062,416.4714,9.239782,51.20561,91.39754,4.478032,12.27409,22.94,26.56
"2018-08-24 06:30:00",383,0.002946303,444964,10594,415.9739,9.246534,51.2057,91.39977,4.488817,12.27422,22.93,26.56
"2018-08-24 06:31:00",384,0.002950825,441433,14125,415.5148,9.257089,51.20739,91.40269,4.505568,12.27283,22.91,26.56
"2018-08-24 06:32:00",385,0.003008655,444964,14125,415.3082,9.258274,51.20829,91.40504,4.507766,12.27295,22.95,26.56
"2018-08-24 06:33:00",386,0.002986468,413181,10594,414.868,9.257526,51.20572,91.40359,4.506387,12.27399,22.92,26.56
"2018-08-24 06:34:00",387,0.002944413,455559,10594,414.3804,9.26945,51.20605,91.40507,4.525009,12.27352,22.88,26.56
"2018-08-24 06:35:00",388,0.002805155,430838,14125,413.701,9.289199,51.20639,91.40527,4.555452,12.27387,22.85,26.56
"2018-08-24 06:36:00",389,0.002774174,406118,10594,413.3688,9.28822,51.20583,91.40324,4.553633,12.27431,22.87,26.56
"2018-08-24 06:37:00",390,0.002674703,388461,7062,413.0602,9.293645,51.20695,91.40516,4.562281,12.27363,22.87,26.56
"2018-08-24 06:38:00",391,0.002575238,437901,7062,412.5974,9.299584,51.20549,91.40522,4.571421,12.27399,22.88,26.56
"2018-08-24 06:39:00",392,0.002668014,409650,10594,412.4009,9.312049,51.20694,91.40403,4.59039,12.27466,22.87,26.56
"2018-08-24 06:40:00",393,0.002586235,391992,3531,412.0518,9.322145,51.20685,91.40391,4.60586,12.27272,22.87,26.56
"2018-08-24 06:41:00",394,0.002603893,374335,14125,411.8362,9.325259,51.20739,91.40462,4.610743,12.27374,22.85,26.56
"2018-08-24 06:42:00",395,0.002542006,402587,7062,411.9234,9.318284,51.20761,91.40289,4.599772,12.27443,22.86,26.56
"2018-08-24 06:43:00",396,0.002458028,367272,7062,411.4857,9.352797,51.20503,91.40288,4.652652,12.27387,22.89,26.58
"2018-08-24 06:44:00",397,0.002515851,360209,10594,411.0871,9.367544,51.20538,91.40406,4.675372,12.27431,22.89,26.59
"2018-08-24 06:45:00",398,0.002403551,370804,7062,410.9323,9.381234,51.20784,91.40699,4.696732,12.27443,22.9,26.59
"2018-08-24 06:46:00",399,0.002443394,328426,3531,410.7268,9.381864,51.20684,91.4069,4.697671,12.27411,22.98,26.59
