"TOA5","weather","CR1000","50904","CR1000.Std.31.08","CPU:weather.cr1","35106","minutely"
"TIMESTAMP","RECORD","dusttrak2_analog_pm25","dc1100_pm_small","dc1100_pm_large","m150wx_P","m150wx_T","m150wx_RH","m150wx_WS","m150wx_WD"
"TS","RN","mg/m^3","counts/m^3","counts/m^3","mbar","degC","%","m/s","degTN"
"","","Smp","Smp","Smp","Med","Med","Med","Med","Med"
"2017-09-06 00:14:00",764,0.1663121,3344299,45909,1015.7,20.4,38.9,2.6,102.3
"2017-09-06 00:15:00",765,0.1783429,3181851,67097,1015.7,20.4,38.9,3.1,98.7
"2017-09-06 00:16:00",766,0.1879749,3333704,67097,1015.7,20.4,38.9,2.8,100.4
"2017-09-06 00:17:00",767,0.184633,3210103,63566,1015.7,20.3,39,2.8,103.6
"2017-09-06 00:18:00",768,0.1417048,3210103,60034,1015.8,20.3,39.1,2.4,106.7
"2017-09-06 00:19:00",769,0.1431712,3351361,63566,1015.7,20.3,39.1,2.8,102
"2017-09-06 00:20:00",770,0.1613698,3266606,56503,1015.7,20.2,39.2,2.8,97.1
"2017-09-06 00:21:00",771,0.1607008,3323110,63566,1015.7,20.1,39.3,2.8,96.4
"2017-09-06 00:22:00",772,0.1641655,3213634,52972,1015.7,20.1,39.3,2.45,102.1
"2017-09-06 00:23:00",773,0.1621639,3372550,56503,1015.7,20.1,39.4,2.95,100.8
"2017-09-06 00:24:00",774,0.1503923,3312515,63566,1015.8,20,39.5,2.7,97.1
"2017-09-06 00:25:00",775,0.1459861,3372550,63566,1015.8,20,39.6,2.9,101.3
"2017-09-06 00:26:00",776,0.1814117,3305452,63566,1015.8,20,39.6,2.65,99.8
"2017-09-06 00:27:00",777,0.1625662,3361956,63566,1015.8,20,39.6,2.65,99.2
"2017-09-06 00:28:00",778,0.1632284,3386676,60034,1015.8,20,39.6,2.35,97.2
"2017-09-06 00:29:00",779,0.1917105,3407865,56503,1015.8,20,39.7,2.4,101.1
"2017-09-06 00:30:00",780,0.1872923,3414928,63566,1015.8,20,39.7,2.3,102.4
"2017-09-06 00:31:00",781,0.1362161,3482026,52972,1015.8,20,39.8,2.1,101.2
"2017-09-06 00:32:00",782,0.1855577,3414928,56503,1015.8,19.9,39.8,2.3,100.1
"2017-09-06 00:33:00",783,0.1931861,3485557,60034,1015.8,20,39.9,2.3,97.1
"2017-09-06 00:34:00",784,0.1649755,3429054,56503,1015.8,20,39.9,2,97.2
"2017-09-06 00:35:00",785,0.1735252,3287795,49440,1015.8,20,40,2.3,95.1
"2017-09-06 00:36:00",786,0.1894409,3280732,56503,1015.8,19.9,40.1,2.2,100.4
"2017-09-06 00:37:00",787,0.1870392,3358424,63566,1015.8,19.9,40.2,2.2,103.5
"2017-09-06 00:38:00",788,0.1861064,3333704,70629,1015.8,19.9,40.3,2.3,100.9
"2017-09-06 00:39:00",789,0.1771472,3358424,63566,1015.8,19.9,40.4,2.9,102.4
"2017-09-06 00:40:00",790,0.1824979,3259543,60034,1015.7,19.9,40.4,2.9,99.6
"2017-09-06 00:41:00",791,0.1815632,3104159,63566,1015.8,19.9,40.4,2.9,98.8
"2017-09-06 00:42:00",792,0.1735389,3206571,45909,1015.8,20,40.4,2.9,103.5
"2017-09-06 00:43:00",793,0.181307,3224229,63566,1015.8,20,40.4,3.8,102.5
"2017-09-06 00:44:00",794,0.1813132,3217166,56503,1015.8,20,40.3,3.7,103
"2017-09-06 00:45:00",795,0.1798461,3287795,63566,1015.8,20,40.3,3.5,103.7
"2017-09-06 00:46:00",796,0.1446765,3407865,49440,1015.8,20,40.2,3.8,106.5
"2017-09-06 00:47:00",797,0.1397225,3291327,60034,1015.8,20.1,40.2,3.45,108.4
"2017-09-06 00:48:00",798,0.1799791,3337236,67097,1015.8,20.1,40.2,3,113.7
"2017-09-06 00:49:00",799,0.1392001,3174788,60034,1015.8,20.1,40.2,3.1,111.9
"2017-09-06 00:50:00",800,0.1785179,3270138,52972,1015.8,20,40.1,2.35,121
"2017-09-06 00:51:00",801,0.1722314,3234823,60034,1015.8,20,40.2,2.3,111.7
"2017-09-06 00:52:00",802,0.1281036,3305452,77692,1015.8,20,40.2,1.7,114.1
"2017-09-06 00:53:00",803,0.1754348,3213634,52972,1015.8,19.9,40.3,1.7,109
"2017-09-06 00:54:00",804,0.1778552,3347830,52972,1015.8,19.9,40.3,1.9,111.9
"2017-09-06 00:55:00",805,0.1794595,3369019,49440,1015.8,19.8,40.4,1.5,110.1
"2017-09-06 00:56:00",806,0.1560619,3330173,56503,1015.8,19.8,40.4,1.7,105.8
"2017-09-06 00:57:00",807,0.178667,3439648,60034,1015.9,19.8,40.5,1.5,105.3
"2017-09-06 00:58:00",808,0.1798644,"NAN","NAN",1015.9,19.8,40.6,1.4,108.5
"2017-09-06 00:59:00",809,0.1592822,3171257,56503,1015.9,19.7,40.6,1.1,118.4
"2017-09-06 01:00:00",810,0.1574108,3354893,56503,1015.9,19.7,40.7,1.6,110.8
"2017-09-06 01:01:00",811,0.1731933,3354893,63566,1016,19.7,40.7,1.9,105.1
"2017-09-06 01:02:00",812,0.1525857,3393739,67097,1016,19.7,40.8,1.7,116.1
"2017-09-06 01:03:00",813,0.1789376,3414928,77692,1015.9,19.7,40.8,2,115.3
"2017-09-06 01:04:00",814,0.175738,3351361,67097,1015.95,19.7,40.9,2.3,109.5
"2017-09-06 01:05:00",815,0.1756044,3252480,56503,1015.9,19.7,40.9,2.7,112.1
"2017-09-06 01:06:00",816,0.180284,3273669,60034,1016,19.7,40.8,2.7,112.6
"2017-09-06 01:07:00",817,0.1789565,3231292,63566,1015.9,19.8,40.8,2.6,113.6
"2017-09-06 01:08:00",818,0.1822956,3492620,67097,1015.9,19.8,40.8,2.55,115
"2017-09-06 01:09:00",819,0.1797531,3383145,63566,1015.9,19.8,40.8,2.35,117.3
"2017-09-06 01:10:00",820,0.1788162,3284264,63566,1015.9,19.8,40.7,2.2,124.2
"2017-09-06 01:11:00",821,0.1584947,3294858,52972,1015.9,19.8,40.75,2.4,116.3
"2017-09-06 01:12:00",822,0.1536729,3316047,49440,1015.9,19.8,40.8,2.35,114.2
"2017-09-06 01:13:00",823,0.1720058,3386676,60034,1015.9,19.7,40.8,1.9,121.7
"2017-09-06 01:14:00",824,0.1436495,3379613,52972,1015.9,19.7,40.8,1.8,117.6
"2017-09-06 01:15:00",825,0.1823138,3301921,60034,1015.9,19.7,40.8,1.6,110.3
"2017-09-06 01:16:00",826,0.1688039,3337236,52972,1015.9,19.7,40.8,1.5,121.9
"2017-09-06 01:17:00",827,0.1756279,3294858,70629,1015.9,19.7,40.9,1.4,110.2
"2017-09-06 01:18:00",828,0.1348254,3323110,56503,1015.9,19.6,41,1.45,115.6
"2017-09-06 01:19:00",829,0.159174,3421991,67097,1015.9,19.5,41.1,1.5,113.3
"2017-09-06 01:20:00",830,0.1453947,3361956,52972,1015.9,19.5,41.1,1.5,113.4
"2017-09-06 01:21:00",831,0.1756297,3294858,63566,1015.9,19.4,41.2,1.6,127.4
"2017-09-06 01:22:00",832,0.1733555,3376082,60034,1015.9,19.4,41.3,1.45,124.8
"2017-09-06 01:23:00",833,0.1760312,3372550,56503,1015.9,19.4,41.4,1.5,124.3
"2017-09-06 01:24:00",834,0.1756299,3312515,52972,1015.9,19.3,41.4,1.6,121
"2017-09-06 01:25:00",835,0.1738907,3298389,70629,1016,19.3,41.5,1.5,122.5
"2017-09-06 01:26:00",836,0.1729543,3323110,52972,1015.9,19.3,41.5,1.7,123.2
"2017-09-06 01:27:00",837,0.1736232,3510277,63566,1016,19.3,41.6,1.6,123.8
"2017-09-06 01:28:00",838,0.1721516,3326641,45909,1016,19.3,41.6,1.5,123
"2017-09-06 01:29:00",839,0.1779042,3404333,70629,1015.9,19.3,41.6,1.4,123.9
"2017-09-06 01:30:00",840,0.1807137,3404333,60034,1016,19.2,41.7,1.25,124.8
"2017-09-06 01:31:00",841,0.1742921,3344299,52972,1016,19.2,41.7,1.3,125.4
"2017-09-06 01:32:00",842,0.1783056,3252480,49440,1016,19.2,41.8,1.1,120.9
"2017-09-06 01:33:00",843,0.1816501,3372550,60034,1016,19.2,41.8,1.1,117.9
"2017-09-06 01:34:00",844,0.1314816,3379613,49440,1016,19.2,41.9,1.2,126.4
"2017-09-06 01:35:00",845,0.1613152,3361956,52972,1016,19.2,41.9,1.2,122
"2017-09-06 01:36:00",846,0.1548936,3273669,45909,1016,19.2,42,1.2,119.7
"2017-09-06 01:37:00",847,0.1800448,3181851,56503,1016,19.2,42,1.1,117.3
"2017-09-06 01:38:00",848,0.1429869,3414928,42377,1016,19.2,42,1.1,117.3
"2017-09-06 01:39:00",849,0.1803123,3298389,52972,1016,19.2,42,1.1,115
"2017-09-06 01:40:00",850,0.1767002,3284264,49440,1016,19.2,42.1,1.4,113.7
"2017-09-06 01:41:00",851,0.1797772,3450243,45909,1016,19.2,42.1,1.5,107.8
"2017-09-06 01:42:00",852,0.1813826,3344299,52972,1016,19.2,42.2,1.5,104.2
"2017-09-06 01:43:00",853,0.1793758,3390208,45909,1015.9,19.2,42.35,1.6,102.7
"2017-09-06 01:44:00",854,0.1805799,3164194,45909,1015.9,19.2,42.4,1.7,107.1
"2017-09-06 01:45:00",855,0.1793758,3400802,45909,1015.9,19.2,42.4,2.1,111.6
"2017-09-06 01:46:00",856,0.1267992,3383145,56503,1015.9,19.2,42.3,2,122.4
"2017-09-06 01:47:00",857,0.1712151,3393739,60034,1015.9,19.2,42.3,2.2,122.4
"2017-09-06 01:48:00",858,0.1415153,3439648,60034,1016,19.2,42.2,2.1,124.9
"2017-09-06 01:49:00",859,0.1479369,"NAN","NAN",1015.9,19.2,42.2,2,123
"2017-09-06 01:50:00",860,0.1728205,3316047,49440,1015.9,19.2,42.2,2,118.6
"2017-09-06 01:51:00",861,0.1740245,3411396,60034,1015.9,19.2,42.1,1.7,124.2
"2017-09-06 01:52:00",862,0.1518166,3337236,56503,1015.9,19.2,42.1,1.5,123
"2017-09-06 01:53:00",863,0.1775029,3195977,49440,1015.9,19.2,42.2,1.5,119
"2017-09-06 01:54:00",864,0.1775029,3234823,56503,1015.9,19.1,42.2,1.5,115.3
"2017-09-06 01:55:00",865,0.1779042,3351361,56503,1015.9,19.1,42.2,1.5,111.6
"2017-09-06 01:56:00",866,0.1765664,3241886,56503,1015.9,19.1,42.3,1.6,108
"2017-09-06 01:57:00",867,0.1760313,3351361,49440,1015.9,19,42.3,1.75,107.2
"2017-09-06 01:58:00",868,0.1274681,3471431,52972,1015.9,19,42.4,1.75,105.9
"2017-09-06 01:59:00",869,0.139241,3379613,52972,1015.9,19,42.4,1.9,106.6
"2017-09-06 02:00:00",870,0.1760313,3273669,60034,1015.9,19,42.5,1.9,104.9
"2017-09-06 02:01:00",871,0.1388396,3372550,45909,1015.9,19,42.5,1.9,105.3
"2017-09-06 02:02:00",872,0.1514152,3503215,67097,1016,19,42.4,2,110.9
"2017-09-06 02:03:00",873,0.1769678,3386676,45909,1016,19,42.5,2.2,111.8
"2017-09-06 02:04:00",874,0.174961,3270138,63566,1016,19,42.5,2.3,112.1
"2017-09-06 02:05:00",875,0.1733556,3383145,42377,1016,19,42.6,2.3,108.6
"2017-09-06 02:06:00",876,0.1491409,3538529,52972,1016,19.1,42.5,2.35,109.5
"2017-09-06 02:07:00",877,0.1587733,3782200,74160,1016,19.2,42.5,2.3,108.5
"2017-09-06 02:08:00",878,0.1693421,3658599,84755,1016,19.3,42.3,2.4,108.7
"2017-09-06 02:09:00",879,0.1736232,3644473,77692,1016,19.3,42.3,2.4,113.8
"2017-09-06 02:10:00",880,0.1733556,3725697,70629,1016,19.3,42.2,2.4,115.6
"2017-09-06 02:11:00",881,0.1722853,3785732,74160,1016,19.4,42.2,2.2,120.7
"2017-09-06 02:12:00",882,0.1702786,3471431,63566,1016,19.4,42.2,2.2,121.1
"2017-09-06 02:13:00",883,0.1583719,3474963,74160,1016,19.4,42.2,2.2,124.1
"2017-09-06 02:14:00",884,0.173088,3612690,60034,1016,19.4,42.1,2.1,123.8
"2017-09-06 02:15:00",885,0.1713489,3492620,67097,1016,19.3,42.1,2.1,120.4
"2017-09-06 02:16:00",886,0.1251938,3457305,70629,1016,19.3,42.1,2.25,112
"2017-09-06 02:17:00",887,0.168807,3252480,49440,1016,19.3,42.1,2.3,110.1
"2017-09-06 02:18:00",888,0.136164,3340767,52972,1016,19.2,42.1,2.4,106.2
"2017-09-06 02:19:00",889,0.1510139,3369019,60034,1016,19.2,42.1,2.3,116.8
"2017-09-06 02:20:00",890,0.17068,3294858,42377,1016,19.1,42.1,2.2,118.9
"2017-09-06 02:21:00",891,0.1239897,3181851,42377,1016.1,19.1,42.1,2.4,112.3
"2017-09-06 02:22:00",892,0.1712151,3266606,56503,1016.1,19.1,42.1,2.6,109.5
"2017-09-06 02:23:00",893,0.1696097,3206571,49440,1016.1,19.1,42.1,2.2,110.7
"2017-09-06 02:24:00",894,0.1692083,3263075,49440,1016.1,19,42.1,2.7,110.2
"2017-09-06 02:25:00",895,0.1635895,3344299,60034,1016.1,19,42.2,2.5,108.6
"2017-09-06 02:26:00",896,0.1697435,3266606,45909,1016.1,19,42.2,2.6,105.7
"2017-09-06 02:27:00",897,0.1672016,3227760,49440,1016.3,19,42.2,2.4,110.3
"2017-09-06 02:28:00",898,0.17068,3188914,42377,1016.3,19,42.25,2.4,111.8
"2017-09-06 02:29:00",899,0.1512814,3231292,52972,1016.3,19,42.3,2.35,111.5
"2017-09-06 02:30:00",900,0.1701448,3206571,45909,1016.3,19,42.4,2,114.3
"2017-09-06 02:31:00",901,0.1689408,3333704,52972,1016.3,19,42.4,1.9,116.7
"2017-09-06 02:32:00",902,0.1692083,3256012,49440,1016.3,19,42.4,1.6,117.1
"2017-09-06 02:33:00",903,0.1692083,3330173,52972,1016.3,19,42.5,0.9,125.3
"2017-09-06 02:34:00",904,0.1690746,3206571,45909,1016.3,18.9,42.7,0.9,134.9
"2017-09-06 02:35:00",905,0.1495423,3132411,52972,1016.3,18.8,42.8,0.9,138.4
"2017-09-06 02:36:00",906,0.1716164,3305452,60034,1016.3,18.7,42.8,0.9,129.6
"2017-09-06 02:37:00",907,0.1239897,3143005,42377,1016.3,18.7,43.1,0.7,116.6
"2017-09-06 02:38:00",908,0.1692083,3308984,52972,1016.3,18.6,43.2,0.75,122.5
"2017-09-06 02:39:00",909,0.17068,3248949,42377,1016.4,18.5,43.3,0.6,113.5
"2017-09-06 02:40:00",910,0.1486058,"NAN","NAN",1016.4,18.5,43.5,0.5,113.2
"2017-09-06 02:41:00",911,0.1621179,3414928,52972,1016.4,18.4,43.7,0.5,111.8
"2017-09-06 02:42:00",912,0.1658638,3351361,49440,1016.4,18.4,43.85,0.3,116.7
"2017-09-06 02:43:00",913,0.1653286,3510277,45909,1016.4,18.3,44.2,0.5,116.9
"2017-09-06 02:44:00",914,0.1686732,3344299,52972,1016.4,18.3,44.2,0.6,114.5
"2017-09-06 02:45:00",915,0.1647935,3591501,56503,1016.3,18.3,44.3,0.7,96.8
"2017-09-06 02:46:00",916,0.1463315,3559718,49440,1016.4,18.3,44.3,0.7,90.5
"2017-09-06 02:47:00",917,0.167603,3400802,49440,1016.4,18.2,44.2,0.8,96.9
"2017-09-06 02:48:00",918,0.1672016,3443180,49440,1016.3,18.2,44.4,0.8,104.1
"2017-09-06 02:49:00",919,0.1662651,3383145,38846,1016.3,18.2,45,0.7,88.8
"2017-09-06 02:50:00",920,0.1634557,3298389,49440,1016.3,18.1,44.8,0.9,104.2
"2017-09-06 02:51:00",921,0.1500774,3393739,56503,1016.3,18.1,44.9,0.8,107.6
"2017-09-06 02:52:00",922,0.1464653,3280732,45909,1016.3,18,45,0.7,109
"2017-09-06 02:53:00",923,0.1673354,3319578,42377,1016.3,18,45.1,0.7,112.4
"2017-09-06 02:54:00",924,0.134291,3266606,49440,1016.4,17.9,45.1,0.6,106.7
"2017-09-06 02:55:00",925,0.1663989,3323110,45909,1016.4,17.9,45.1,0.7,96.8
"2017-09-06 02:56:00",926,0.1647935,3369019,45909,1016.3,17.9,45.2,0.8,106.6
"2017-09-06 02:57:00",927,0.1668003,3393739,49440,1016.3,17.8,45.1,0.9,115.4
"2017-09-06 02:58:00",928,0.1741583,3333704,49440,1016.4,17.8,45.25,0.9,107.1
"2017-09-06 02:59:00",929,0.1246587,3393739,52972,1016.4,17.8,45.2,1,106.9
"2017-09-06 03:00:00",930,0.1741583,3298389,49440,1016.4,17.8,45.5,0.9,110.8
"2017-09-06 03:01:00",931,0.1729543,3464368,45909,1016.4,17.8,45.2,0.8,111.4
"2017-09-06 03:02:00",932,0.1668003,3439648,49440,1016.4,17.8,45.2,0.8,109.4
"2017-09-06 03:03:00",933,0.1556963,3361956,45909,1016.4,17.8,45.5,0.8,113
"2017-09-06 03:04:00",934,0.1694759,3344299,52972,1016.4,17.7,45.4,0.8,112.1
"2017-09-06 03:05:00",935,0.1581044,3436117,49440,1016.4,17.7,45.5,0.8,120.6
"2017-09-06 03:06:00",936,0.1630543,3584438,52972,1016.3,17.7,45.7,0.9,152.3
"2017-09-06 03:07:00",937,0.1598435,3390208,52972,1016.3,17.7,45.8,0.8,147.2
"2017-09-06 03:08:00",938,0.1512814,3662131,45909,1016.4,17.7,45.8,0.8,149
"2017-09-06 03:09:00",939,0.17068,3619753,49440,1016.3,17.7,45.7,0.7,129.2
"2017-09-06 03:10:00",940,0.1765664,3630347,56503,1016.4,17.7,45.6,0.7,135.5
"2017-09-06 03:11:00",941,0.1827204,3651536,56503,1016.3,17.7,45.4,0.7,123
"2017-09-06 03:12:00",942,0.1767002,3979963,52972,1016.4,17.7,45.3,0.7,132.8
"2017-09-06 03:13:00",943,0.1844596,4276606,70629,1016.4,17.7,45.3,0.7,151.1
"2017-09-06 03:14:00",944,0.1634557,4343704,56503,1016.3,17.7,45.3,0.6,116.9
"2017-09-06 03:15:00",945,0.1808475,4234228,63566,1016.3,17.6,45.3,0.7,117.7
"2017-09-06 03:16:00",946,0.1613152,4082375,60034,1016.4,17.6,45.6,0.5,126.1
"2017-09-06 03:17:00",947,0.1630543,4128284,60034,1016.4,17.6,46,0.5,131.6
"2017-09-06 03:18:00",948,0.1639908,3640942,60034,1016.4,17.6,45.8,0.5,122.8
"2017-09-06 03:19:00",949,0.1674692,3739823,42377,1016.4,17.6,45.9,0.5,135.4
"2017-09-06 03:20:00",950,0.1254613,3450243,49440,1016.4,17.6,45.7,0.5,121.6
"2017-09-06 03:21:00",951,0.1449936,3609159,49440,1016.4,17.6,45.7,0.5,112.9
"2017-09-06 03:22:00",952,0.1659975,3474963,49440,1016.4,17.6,45.7,0.5,109.6
"2017-09-06 03:23:00",953,0.1630543,3948179,42377,1016.4,17.6,46.2,0.6,96.6
"2017-09-06 03:24:00",954,0.1419166,3626816,56503,1016.35,17.6,45.7,0.6,114.8
"2017-09-06 03:25:00",955,0.1653286,3609159,56503,1016.4,17.6,45.9,0.8,114.9
"2017-09-06 03:26:00",956,0.1512814,3665662,52972,1016.3,17.6,45.5,0.8,116.8
"2017-09-06 03:27:00",957,0.1397761,3796326,49440,1016.3,17.6,45.9,0.9,124.2
"2017-09-06 03:28:00",958,0.1528868,3566781,42377,1016.3,17.6,45.95,0.9,118.2
"2017-09-06 03:29:00",959,0.1528868,3527935,42377,1016.3,17.6,46.1,0.9,116.4
"2017-09-06 03:30:00",960,0.1726867,"NAN","NAN",1016.3,17.6,46.1,0.9,116.7
"2017-09-06 03:31:00",961,0.1738907,3605627,42377,1016.4,17.6,45.6,1,115.4
"2017-09-06 03:32:00",962,0.1958311,3729228,56503,1016.4,17.6,45.7,1.2,117.1
"2017-09-06 03:33:00",963,0.1844596,3538529,60034,1016.3,17.6,45.7,1.2,112.1
"2017-09-06 03:34:00",964,0.1954298,3679788,45909,1016.3,17.7,45.7,1.1,112
"2017-09-06 03:35:00",965,0.1815164,3552655,49440,1016.4,17.8,45.55,1.2,113.4
"2017-09-06 03:36:00",966,0.1294748,3725697,56503,1016.4,17.8,46.3,1.3,92.9
"2017-09-06 03:37:00",967,0.1771015,3891676,42377,1016.3,17.9,46.2,1.15,102.4
"2017-09-06 03:38:00",968,0.1714827,4078844,49440,1016.3,17.9,46.2,1.2,103
"2017-09-06 03:39:00",969,0.1771015,4170662,52972,1016.3,17.8,46.3,1.3,102.8
"2017-09-06 03:40:00",970,0.1788407,4121221,49440,1016.3,17.8,46,1.3,104.1
"2017-09-06 03:41:00",971,0.1804461,4258949,60034,1016.3,17.8,46.1,1.2,105.9
"2017-09-06 03:42:00",972,0.1665327,4001151,67097,1016.3,17.8,46.1,1.1,106.1
"2017-09-06 03:43:00",973,0.1837907,4375487,63566,1016.3,17.8,46,1.2,105.3
"2017-09-06 03:44:00",974,0.1678705,4184788,45909,1016.3,17.7,46,1.4,102.3
"2017-09-06 03:45:00",975,0.1832555,3874019,49440,1016.3,17.7,46,1.4,104.2
"2017-09-06 03:46:00",976,0.1939582,4407270,49440,1016.3,17.7,46,1.2,110.5
"2017-09-06 03:47:00",977,0.1975703,4156536,49440,1016.3,17.8,46,1.25,111.6
"2017-09-06 03:48:00",978,0.1965,4410802,49440,1016.3,17.8,46.05,1.5,107.1
"2017-09-06 03:49:00",979,0.1965,4213039,60034,1016.3,17.8,46,1.7,106.6
"2017-09-06 03:50:00",980,0.1910149,4354298,56503,1016.3,17.8,46.1,1.6,104.7
"2017-09-06 03:51:00",981,0.1844596,4138879,49440,1016.3,17.9,46.2,1.6,104.3
"2017-09-06 03:52:00",982,0.1870015,3972900,45909,1016.3,17.9,46.3,1.6,101.1
"2017-09-06 03:53:00",983,0.1870015,3782200,45909,1016.3,17.9,46.3,1.4,105.1
"2017-09-06 03:54:00",984,0.162653,3679788,52972,1016.3,17.8,46.3,1.4,111.2
"2017-09-06 03:55:00",985,0.1792421,3633879,45909,1016.3,17.8,46.3,1.6,114.4
"2017-09-06 03:56:00",986,0.1812488,3580907,45909,1016.3,17.8,46.4,1.7,115.2
"2017-09-06 03:57:00",987,0.1870015,3708040,45909,1016.3,17.8,46.5,1.9,113.8
"2017-09-06 03:58:00",988,0.1870015,3736291,49440,1016.3,17.8,46.5,1.6,123.6
"2017-09-06 03:59:00",989,0.1896771,3672725,42377,1016.1,17.8,46.5,1.3,124.8
"2017-09-06 04:00:00",990,0.1912825,3605627,52972,1016.1,17.8,46.5,1.5,123.9
"2017-09-06 04:01:00",991,0.1975703,3983494,49440,1016.1,17.8,46.5,2,113.5
"2017-09-06 04:02:00",992,0.1911487,3923459,56503,1016.1,17.9,46.4,2.1,106.2
"2017-09-06 04:03:00",993,0.1911487,3937585,49440,1016.1,17.9,46.3,1.9,109.3
"2017-09-06 04:04:00",994,0.1408464,3824578,45909,1016.1,17.9,46.2,1.85,115.7
"2017-09-06 04:05:00",995,0.1639908,4061186,60034,1016.1,17.9,46.2,1.3,121.3
"2017-09-06 04:06:00",996,0.195296,3976431,45909,1016.1,17.9,46.2,1.4,121.8
"2017-09-06 04:07:00",997,0.1816501,3951711,52972,1016.1,17.9,46.2,1.3,117.9
"2017-09-06 04:08:00",998,0.2041257,4008214,42377,1016.1,17.8,46.2,1.7,109.8
"2017-09-06 04:09:00",999,0.1902122,4117690,49440,1016.3,17.8,46.2,1.7,107.5
"2017-09-06 04:10:00",1000,0.1864663,4036466,52972,1016.1,17.8,46.3,1.4,104
"2017-09-06 04:11:00",1001,0.1637232,3828110,49440,1016.1,17.7,46.3,1.55,98.4
"2017-09-06 04:12:00",1002,0.1526193,3626816,56503,1016.1,17.6,46.3,1.5,102.4
"2017-09-06 04:13:00",1003,0.1788407,3450243,56503,1016.1,17.6,46.35,1.5,97.1
"2017-09-06 04:14:00",1004,0.1693421,3390208,35314,1016.1,17.5,46.4,1.2,103.9
"2017-09-06 04:15:00",1005,0.1761651,3393739,49440,1016.1,17.4,46.5,1.1,108.2
"2017-09-06 04:16:00",1006,0.1480706,3436117,42377,1016.1,17.4,46.6,0.9,114
"2017-09-06 04:17:00",1007,0.1837907,3524403,49440,1016.1,17.3,46.9,0.9,111.9
"2017-09-06 04:18:00",1008,0.1819177,3605627,52972,1016.1,17.2,47.2,0.7,103.2
"2017-09-06 04:19:00",1009,0.1630543,3605627,56503,1016.3,17.2,47.5,0.8,102.5
"2017-09-06 04:20:00",1010,0.1593084,"NAN","NAN",1016.3,17.1,48,0.8,106.8
"2017-09-06 04:21:00",1011,0.1915501,"NAN","NAN",1016.3,17.1,48.1,0.7,107.5
"2017-09-06 04:22:00",1012,0.171884,"NAN","NAN",1016.1,17,48.3,0.6,109.5
"2017-09-06 04:23:00",1013,0.1875366,"NAN","NAN",1016.3,17,48.4,0.6,108.8
"2017-09-06 04:24:00",1014,0.1634557,"NAN","NAN",1016.3,17,48.4,0.6,119.8
"2017-09-06 04:25:00",1015,0.1804461,"NAN","NAN",1016.3,17,48.3,0.7,117.6
"2017-09-06 04:26:00",1016,0.1599773,"NAN","NAN",1016.3,16.9,48.1,0.8,115.3
"2017-09-06 04:27:00",1017,0.1914163,"NAN","NAN",1016.3,16.9,48.2,0.9,107.7
"2017-09-06 04:28:00",1018,0.1724191,"NAN","NAN",1016.3,16.9,48.3,0.9,107.2
"2017-09-06 04:29:00",1019,0.1911487,"NAN","NAN",1016.1,16.9,48.4,1,104.4
"2017-09-06 04:30:00",1020,0.1831218,"NAN","NAN",1016.1,16.9,48.5,0.9,113.3
"2017-09-06 04:31:00",1021,0.1350937,"NAN","NAN",1016.1,16.9,48.6,0.9,124.6
"2017-09-06 04:32:00",1022,0.1948947,"NAN","NAN",1016.1,16.9,48.7,0.8,129
"2017-09-06 04:33:00",1023,0.1948947,"NAN","NAN",1016.1,16.9,48.8,0.8,132.3
"2017-09-06 04:34:00",1024,0.136164,"NAN","NAN",1016.1,16.9,48.8,0.8,124
"2017-09-06 04:35:00",1025,0.193423,"NAN","NAN",1016.1,16.9,48.6,0.8,116.7
"2017-09-06 04:36:00",1026,0.1919514,"NAN","NAN",1016.1,16.9,48.7,0.8,126.1
"2017-09-06 04:37:00",1027,0.1599773,"NAN","NAN",1016.1,16.9,48.8,0.8,125.7
"2017-09-06 04:38:00",1028,0.1354951,"NAN","NAN",1016.1,16.9,48.7,0.8,116.3
"2017-09-06 04:39:00",1029,0.200246,"NAN","NAN",1016.3,16.8,48.5,0.9,116.7
"2017-09-06 04:40:00",1030,0.1969014,"NAN","NAN",1016.1,16.9,48.4,0.9,112.7
"2017-09-06 04:41:00",1031,0.174961,"NAN","NAN",1016.3,16.9,48.5,1,114.3
"2017-09-06 04:42:00",1032,0.1946271,"NAN","NAN",1016.3,16.9,48.5,1,111.8
"2017-09-06 04:43:00",1033,0.1967676,"NAN","NAN",1016.3,16.9,48.5,1,111.5
"2017-09-06 04:44:00",1034,0.1882055,"NAN","NAN",1016.3,16.9,48.6,0.9,110.6
"2017-09-06 04:45:00",1035,0.1855299,"NAN","NAN",1016.3,16.9,48.8,1,105.1
"2017-09-06 04:46:00",1036,0.1879379,"NAN","NAN",1016.3,16.9,49,0.9,105.7
"2017-09-06 04:47:00",1037,0.1904921,"NAN","NAN",1016.3,16.9,49.1,0.8,105.4
"2017-09-06 04:48:00",1038,0.1805859,"NAN","NAN",1016.3,16.9,49,0.8,106.9
"2017-09-06 04:49:00",1039,0.1863365,"NAN","NAN",1016.4,16.9,49.2,0.7,106
"2017-09-06 04:50:00",1040,0.1823216,"NAN","NAN",1016.4,16.9,49.4,0.7,106.5
"2017-09-06 04:51:00",1041,0.1855315,"NAN","NAN",1016.4,16.8,49.3,0.7,105.9
"2017-09-06 04:52:00",1042,0.176835,"NAN","NAN",1016.4,16.8,49.3,0.6,104.3
